timestamp,elapsed_sec,total_operations,current_ops_per_sec,avg_latency_us,max_latency_us,p99_latency_us,p999_latency_us,p9999_latency_us
2026-07-15 03:22:32:493,1,601,601.0,6154.16,27263,15255,27247,27263
2026-07-15 03:22:33:493,2,1281,680.0,5881.83,15383,13543,15319,15383
2026-07-15 03:22:34:493,3,2389,1108.0,3600.74,15023,12063,14151,15023
2026-07-15 03:22:35:493,4,3994,1605.0,2485.82,14799,6071,12103,14799
2026-07-15 03:22:36:493,5,5676,1682.0,2372.38,6459,5599,6347,6459
2026-07-15 03:22:37:493,6,7423,1747.0,2287.58,8791,5587,7955,8791
2026-07-15 03:22:38:493,7,8987,1564.0,2556.96,15895,8679,12015,15895
2026-07-15 03:22:39:493,8,10735,1748.0,2284.28,12031,5835,11999,12031
2026-07-15 03:22:40:493,9,12344,1609.0,2484.68,49567,12703,41343,49567
2026-07-15 03:22:41:493,10,13990,1646.0,2427.37,22895,11703,21983,22895
2026-07-15 03:22:42:493,11,15631,1641.0,2424.67,20159,11999,19087,20159
2026-07-15 03:22:43:493,12,17409,1778.0,2257.5,20383,11655,19455,20383
2026-07-15 03:22:44:493,13,19154,1745.0,2291.17,16087,10023,14503,16087
2026-07-15 03:22:45:493,14,20984,1830.0,2182.15,19839,11943,17503,19839
2026-07-15 03:22:46:493,15,22829,1845.0,2165.96,20047,11279,19007,20047
2026-07-15 03:22:47:493,16,24601,1772.0,2220.6,27199,10903,18287,27199
2026-07-15 03:22:48:493,17,26504,1903.0,2132.1,34271,10039,20671,34271
2026-07-15 03:22:49:493,18,28395,1891.0,2112.58,17087,10087,15663,17087
2026-07-15 03:22:50:493,19,30188,1793.0,2228.46,20191,11519,20079,20191
2026-07-15 03:22:51:493,20,32066,1878.0,2127.29,18223,11255,17359,18223
2026-07-15 03:22:52:493,21,33933,1867.0,2139.94,18207,9287,17439,18207
2026-07-15 03:22:53:493,22,35765,1832.0,2182.06,17599,8367,16007,17599
2026-07-15 03:22:54:493,23,37615,1850.0,2158.46,19023,9943,15887,19023
2026-07-15 03:22:55:493,24,39465,1850.0,2157.38,32895,10151,31183,32895
2026-07-15 03:22:57:437,25,41289,938.27,2193.42,17727,11007,17551,17727
2026-07-15 03:22:58:437,26,43104,1815.0,2202.71,15927,10903,14391,15927
2026-07-15 03:22:59:437,27,45041,1937.0,2062.98,16463,6339,15767,16463
2026-07-15 03:23:00:437,28,46891,1850.0,2158.74,17135,9983,16319,17135
2026-07-15 03:23:01:437,29,48763,1872.0,2132.27,24911,9815,18143,24911
2026-07-15 03:23:02:437,30,50662,1899.0,2107.25,18079,10703,16223,18079
2026-07-15 03:23:03:437,31,52197,1533.47,2584.43,19391,15735,18863,19391
2026-07-15 03:23:04:437,32,52479,282.0,14152.05,23663,22271,23663,23663
2026-07-15 03:23:05:437,33,52760,281.0,14260.39,23647,21951,23647,23647
2026-07-15 03:23:06:437,34,53044,284.28,14075.15,24415,21775,24415,24415
2026-07-15 03:23:07:437,35,54560,1516.0,2656.54,20287,17039,19023,20287
2026-07-15 03:23:08:437,36,56545,1985.0,2011.64,15007,7999,10463,15007
2026-07-15 03:23:09:437,37,58564,2019.0,1980.14,15519,6723,13087,15519
2026-07-15 03:23:10:437,38,60432,1868.0,2138.96,17167,9167,14719,17167
2026-07-15 03:23:11:437,39,62429,1997.0,2001.14,17391,8311,17247,17391
2026-07-15 03:23:12:437,40,64459,2030.0,1967.75,13711,7883,12335,13711
2026-07-15 03:23:13:437,41,66121,1660.34,2374.75,19839,11975,16655,19839
2026-07-15 03:23:14:437,42,67023,902.9,4486.22,22623,18959,22607,22623
2026-07-15 03:23:15:437,43,67976,952.05,4188.29,20527,16159,20527,20527
2026-07-15 03:23:16:437,44,68863,887.0,4509.56,22111,17487,21455,22111
2026-07-15 03:23:17:437,45,69762,899.0,4454.77,23407,18767,21135,23407
2026-07-15 03:23:18:437,46,70592,830.83,4814.84,28687,20399,21887,28687
2026-07-15 03:23:19:437,47,71454,861.14,4640.62,28671,20591,28127,28671
2026-07-15 03:23:20:437,48,72204,750.75,5304.93,31071,22799,25631,31071
2026-07-15 03:23:21:437,49,72837,633.0,6348.77,34271,28943,31439,34271
2026-07-15 03:23:22:437,50,73472,635.0,6292.45,30207,24751,30127,30207
2026-07-15 03:23:23:437,51,74115,642.36,6108.81,27087,19775,27023,27087
2026-07-15 03:23:24:437,52,74762,647.65,6285.76,36863,25759,34431,36863
2026-07-15 03:23:25:437,53,75415,653.0,6129.05,33119,22991,27455,33119
2026-07-15 03:23:26:437,54,76036,620.38,6429.59,28015,24399,27999,28015
2026-07-15 03:23:27:437,55,76648,612.61,6532.12,33471,25903,33471,33471
2026-07-15 03:23:28:437,56,77268,620.0,6454.76,24319,22863,24303,24319
2026-07-15 03:23:29:437,57,77889,620.38,6426.85,26383,25167,25743,26383
2026-07-15 03:23:30:437,58,78510,621.0,6429.07,30575,24383,30543,30575
2026-07-15 03:23:31:437,59,79140,630.0,6289.1,28735,23135,28719,28735
2026-07-15 03:23:32:437,60,79773,633.63,6391.59,34111,26575,30511,34111
2026-07-15 03:23:33:437,61,80404,630.37,6295.5,31791,25599,30223,31791
2026-07-15 03:23:34:437,62,81048,644.64,6267.02,34399,26575,34367,34399
2026-07-15 03:23:35:437,63,81678,629.37,6317.31,26975,24399,26959,26975
2026-07-15 03:23:36:437,64,82272,594.0,6750.69,32463,26799,32447,32463
2026-07-15 03:23:37:437,65,82878,606.0,6612.84,31663,25775,28847,31663
2026-07-15 03:23:38:437,66,83083,205.0,19288.28,36319,34623,36319,36319
2026-07-15 03:23:39:437,67,83273,190.0,21096.24,44543,44479,44543,44543
2026-07-15 03:23:40:437,68,83442,169.17,23571.34,38559,37375,38559,38559
2026-07-15 03:23:41:437,69,83862,419.58,9572.1,53151,36383,53151,53151
2026-07-15 03:23:42:437,70,84507,645.0,6234.58,26431,23055,26415,26431
2026-07-15 03:23:43:437,71,85154,647.65,6184.93,29759,23311,27135,29759
2026-07-15 03:23:44:437,72,85819,665.0,6020.54,25551,23807,25551,25551
2026-07-15 03:23:45:437,73,86470,650.35,6145.33,26063,22687,26031,26063
2026-07-15 03:23:46:437,74,87102,632.0,6330.38,25535,21663,25087,25535
2026-07-15 03:23:47:437,75,87726,624.0,6352.02,29983,25151,27551,29983
2026-07-15 03:23:48:437,76,88352,626.0,6447.51,32287,23663,32287,32287
2026-07-15 03:23:49:437,77,88957,605.61,6598.41,24863,23775,24639,24863
2026-07-15 03:23:50:437,78,89582,624.38,6402.29,25695,24383,25679,25695
2026-07-15 03:23:51:437,79,90188,606.61,6591.31,33663,25775,33663,33663
2026-07-15 03:23:52:437,80,90848,660.0,6067.23,29503,22799,29487,29503
2026-07-15 03:23:53:437,81,91489,641.0,6229.76,25695,23935,25695,25695
2026-07-15 03:23:54:437,82,92157,667.33,5987.5,23567,20943,23567,23567
2026-07-15 03:23:55:437,83,92806,649.65,6093.87,23311,22927,23247,23311
2026-07-15 03:23:56:437,84,93441,634.37,6310.28,26463,21311,26447,26463
2026-07-15 03:23:57:437,85,94065,624.62,6463.22,29935,25375,25679,29935
2026-07-15 03:23:58:437,86,94682,617.0,6489.78,28911,25951,28911,28911
2026-07-15 03:23:59:437,87,95296,614.0,6510.8,38335,26303,35807,38335
2026-07-15 03:24:00:437,88,95930,634.0,6309.97,26895,23423,26895,26895
2026-07-15 03:24:01:437,89,96587,657.0,6087.15,27567,23023,27567,27567
