timestamp,elapsed_sec,total_operations,current_ops_per_sec,avg_latency_us,max_latency_us,p99_latency_us,p999_latency_us,p9999_latency_us
2026-07-15 03:44:44:619,1,646,645.35,5720.09,15447,12311,12439,15447
2026-07-15 03:44:45:619,2,1345,699.7,5714.9,12583,12255,12511,12583
2026-07-15 03:44:46:619,3,2229,884.0,4523.13,12599,12079,12567,12599
2026-07-15 03:44:47:619,4,3185,956.0,4171.63,11823,11383,11719,11823
2026-07-15 03:44:48:619,5,4671,1486.0,2688.05,13535,10031,13535,13535
2026-07-15 03:44:49:619,6,6889,2218.0,1795.0,7307,4667,5659,7307
2026-07-15 03:44:50:619,7,9125,2236.0,1785.27,7815,4499,7747,7815
2026-07-15 03:44:51:619,8,11245,2117.88,1888.9,13855,7867,13855,13855
2026-07-15 03:44:52:619,9,13329,2084.0,1910.61,10383,7503,10295,10383
2026-07-15 03:44:53:619,10,15513,2186.19,1835.9,10783,5199,10199,10783
2026-07-15 03:44:54:619,11,17642,2129.0,1875.81,16719,5955,12767,16719
2026-07-15 03:44:55:619,12,19729,2087.0,1915.25,12311,7899,11655,12311
2026-07-15 03:44:56:619,13,21817,2088.0,1912.65,11583,7515,10527,11583
2026-07-15 03:44:57:619,14,23982,2162.84,1840.94,11439,6615,11167,11439
2026-07-15 03:44:58:619,15,26013,2033.03,1972.79,10567,7947,10487,10567
2026-07-15 03:44:59:619,16,28212,2196.8,1815.51,11367,5711,10023,11367
2026-07-15 03:45:00:619,17,30398,2188.19,1827.81,13023,5855,12039,13023
2026-07-15 03:45:01:619,18,32563,2165.0,1846.52,14127,7235,13903,14127
2026-07-15 03:45:02:619,19,34696,2133.0,1872.6,16375,7355,16095,16375
2026-07-15 03:45:03:619,20,36831,2132.87,1871.14,12367,7919,11615,12367
2026-07-15 03:45:04:619,21,39018,2189.19,1826.39,11495,5403,11375,11495
2026-07-15 03:45:05:619,22,41089,2071.0,1929.48,15927,7975,14343,15927
2026-07-15 03:45:06:619,23,43157,2068.0,1931.51,12343,7955,12343,12343
2026-07-15 03:45:07:619,24,45335,2175.82,1834.43,11919,6115,11655,11919
2026-07-15 03:45:09:778,26,47496,1000.93,1848.5,13855,5863,13383,13855
2026-07-15 03:45:10:778,27,49521,2025.0,1973.9,20959,8703,16263,20959
2026-07-15 03:45:11:778,28,51659,2138.0,1866.87,13727,7655,12143,13727
2026-07-15 03:45:12:778,29,53845,2186.0,1827.63,12151,5827,12119,12151
2026-07-15 03:45:13:778,30,55988,2143.0,1864.76,13863,6175,12575,13863
2026-07-15 03:45:14:778,31,58068,2080.0,1905.02,13015,7975,12087,13015
2026-07-15 03:45:15:778,32,59632,1564.0,2566.4,24063,13911,15783,24063
2026-07-15 03:45:16:778,33,60044,412.0,9693.81,23439,14655,23439,23439
2026-07-15 03:45:17:778,34,60461,417.0,9595.9,24207,16463,24207,24207
2026-07-15 03:45:18:778,35,62205,1744.0,2289.29,20655,12919,19903,20655
2026-07-15 03:45:19:778,36,64351,2146.0,1871.08,10287,7119,10087,10287
2026-07-15 03:45:20:778,37,66468,2117.0,1887.73,11903,7923,11887,11903
2026-07-15 03:45:21:778,38,68605,2137.0,1870.19,9959,7655,9903,9959
2026-07-15 03:45:22:778,39,70838,2233.0,1791.11,7343,4923,7279,7343
2026-07-15 03:45:23:778,40,72967,2129.0,1876.23,14151,7863,11951,14151
2026-07-15 03:45:24:778,41,75118,2151.0,1859.2,10791,7583,10655,10791
2026-07-15 03:45:25:778,42,77255,2137.0,1869.68,12599,7883,9135,12599
2026-07-15 03:45:26:778,43,79452,2197.0,1818.71,10415,5455,10055,10415
2026-07-15 03:45:27:778,44,81526,2074.0,1927.7,13863,7943,13847,13863
2026-07-15 03:45:28:778,45,83723,2197.0,1819.98,12471,5915,11951,12471
2026-07-15 03:45:29:778,46,85948,2225.0,1795.39,10303,5615,10143,10303
2026-07-15 03:45:30:778,47,88077,2129.0,1877.26,12119,7935,9255,12119
