t_monotonic,t_since_run_start,timestamp_unix,event,details
35089.217354162,0.003456423000898212,1784079317.3297763,run_start,
35089.283748001,0.06985026199981803,1784079317.39617,source_vm_started,pid=62654
35089.385180646,0.17128290700202342,1784079317.4976027,source_qmp_ready,
35100.491807518,11.277909779004403,1784079328.6042297,ssh_ready,
35100.639354783,11.425457044002542,1784079328.7517767,postgres_ready,
35101.082117435,11.86821969599987,1784079329.1945395,source_benchmark_start,
35101.082135605,11.868237866001436,1784079329.1945572,benchmark_start,
35251.905711613,162.69181387400022,1784079480.0181339,source_powerdown_requested,
35253.472976759,164.25907902000472,1784079481.5853994,source_powered_off,
35253.473055758,164.25915801899828,1784079481.5854778,destination_boot_start,
35253.473377085,164.25947934600117,1784079481.5857992,destination_process_started,pid=62993
35253.574835605,164.36093786600395,1784079481.6872575,destination_qmp_ready,
35267.07692187,177.86302413100202,1784079495.1893437,destination_postgres_ready,
35267.368951869,178.1550541300021,1784079495.4813738,destination_benchmark_start,
35468.274972319,379.0610745800004,1784079696.3873947,benchmark_end,
