t_monotonic,t_since_run_start,timestamp_unix,event,details
42522.513287127,0.00285854100366123,1784086750.625709,run_start,
42522.697011611,0.18658302500261925,1784086750.809434,source_vm_started,pid=75828
42522.798694148,0.28826556199783226,1784086750.9111164,source_qmp_ready,
42533.967106646,11.456678059999831,1784086762.0795283,ssh_ready,
42534.120604955,11.610176369002147,1784086762.2330267,postgres_ready,
42534.550783883,12.040355297001952,1784086762.6632056,source_benchmark_start,
42534.550796593,12.040368007001234,1784086762.6632183,benchmark_start,
42684.550870068,162.04044148200046,1784086912.663293,destination_boot_start,
42684.551173365,162.0407447789985,1784086912.6635952,destination_process_started,pid=76036
42684.652911682,162.14248309600225,1784086912.7653337,destination_qmp_ready,
42700.165350544,177.65492195799743,1784086928.277773,destination_ssh_ready,
42700.465264376,177.95483578999847,1784086928.5776865,destination_standby_postgres_ready,
42740.243552373,217.7331237870021,1784086968.3559744,standby_ready,lag_bytes=0
42740.988299576,218.47787098999834,1784086969.1007216,source_shutdown_request,
42742.254245789,219.74381720300153,1784086970.3666682,source_powered_off,
42742.254277309,219.74384872300288,1784086970.366699,standby_replay_drain_start,
42742.516228345,220.00579975899745,1784086970.6286504,standby_replay_drained,
42742.516247555,220.00581896900258,1784086970.6286693,promotion_start,
42742.875543341,220.3651147549972,1784086970.9879656,promotion_complete,
42743.352299759,220.84187117299734,1784086971.464722,destination_benchmark_start,
42945.016641038,422.50621245199727,1784087173.1290631,benchmark_end,
