t_monotonic,t_since_run_start,timestamp_unix,event,details
45908.007727984,0.0027936579936067574,1784090136.1201503,run_start,
45908.1084931,0.10355877399706515,1784090136.2209156,source_vm_started,pid=82496
45908.209831449,0.20489712299604435,1784090136.322254,source_qmp_ready,
45921.481745724,13.476811397995334,1784090149.5941675,ssh_ready,
45921.63716611,13.63223178399494,1784090149.7495885,postgres_ready,
45922.072823345,14.06788901899563,1784090150.1852453,source_benchmark_start,
45922.072841625,14.067907298995124,1784090150.1852634,benchmark_start,
46072.07291262,164.06797829399875,1784090300.1853354,destination_boot_start,
46072.073162917,164.06822859099339,1784090300.1855845,destination_process_started,pid=82770
46072.174390115,164.16945578899322,1784090300.2868118,destination_qmp_ready,
46085.846903048,177.8419687219939,1784090313.959325,destination_ssh_ready,
46086.112670989,178.10773666299792,1784090314.2250934,destination_standby_postgres_ready,
46109.657166251,201.6522319249998,1784090337.7695887,standby_ready,lag_bytes=15834800
46110.620202073,202.6152677469945,1784090338.7326243,source_shutdown_request,
46112.537772983,204.53283865699632,1784090340.6501951,source_powered_off,
46112.537802933,204.53286860699882,1784090340.6502247,standby_replay_drain_start,
46112.801887615,204.79695328899834,1784090340.9143097,standby_replay_drained,
46112.801907235,204.7969729089964,1784090340.9143288,promotion_start,
46113.181019041,205.1760847149999,1784090341.2934408,promotion_complete,
46113.639281524,205.6343471979999,1784090341.7517037,destination_benchmark_start,
46315.381358337,407.37642401099583,1784090543.4937801,benchmark_end,
