t_monotonic,t_since_run_start,timestamp_unix,event,details
43390.958721002,0.0012699040016741492,1784087619.0711432,run_start,
43391.146377934,0.18892683599551674,1784087619.2588,source_vm_started,pid=77362
43391.247760745,0.2903096469963202,1784087619.360183,source_qmp_ready,
43403.658084662,12.700633563996234,1784087631.7705069,ssh_ready,
43404.798777458,13.841326360001403,1784087632.9111996,postgres_ready,
43405.256067129,14.298616030995618,1784087633.3684895,source_benchmark_start,
43405.256092319,14.298641221001162,1784087633.368514,benchmark_start,
43555.25616127,164.29871017199912,1784087783.368584,destination_boot_start,
43555.256436877,164.29898577900167,1784087783.3688586,destination_process_started,pid=77659
43555.357904773,164.40045367499988,1784087783.470327,destination_qmp_ready,
43566.444753942,175.4873028439979,1784087794.557176,destination_ssh_ready,
43566.718761698,175.76131059999898,1784087794.8311837,destination_standby_postgres_ready,
43594.93025699,203.9728058920009,1784087823.042679,standby_ready,lag_bytes=16041856
43595.914536753,204.95708565499808,1784087824.0269592,source_shutdown_request,
43597.681094433,206.72364333499718,1784087825.7935166,source_powered_off,
43597.681124363,206.72367326499807,1784087825.793546,standby_replay_drain_start,
43598.396226999,207.43877590099873,1784087826.508649,standby_replay_drained,
43598.396246539,207.43879544099764,1784087826.5086682,promotion_start,
43599.557785432,208.60033433399803,1784087827.6702075,promotion_complete,
43600.675787694,209.71833659600088,1784087828.7882097,destination_benchmark_start,
43801.982782658,411.02533155999845,1784088030.0952046,benchmark_end,
