timestamp,elapsed_sec,total_operations,current_ops_per_sec,avg_latency_us,max_latency_us,p99_latency_us,p999_latency_us,p9999_latency_us
2026-07-15 06:39:03:049,1,641,641.0,5740.04,24095,19727,22607,24095
2026-07-15 06:39:04:049,2,1257,616.0,6303.17,95999,22719,95999,95999
2026-07-15 06:39:05:049,3,1892,635.0,6453.01,35103,27647,34975,35103
2026-07-15 06:39:06:049,4,2554,662.0,6023.66,32687,20575,32655,32687
2026-07-15 06:39:07:049,5,3225,671.0,5966.33,31023,23615,30095,31023
2026-07-15 06:39:08:049,6,3850,625.0,6393.25,32335,29039,32239,32335
2026-07-15 06:39:09:049,7,4547,697.0,5721.57,28527,23071,28495,28527
2026-07-15 06:39:10:049,8,5250,703.0,5692.66,31887,24783,31887,31887
2026-07-15 06:39:11:049,9,5930,680.0,5624.89,25519,20591,25487,25519
2026-07-15 06:39:12:049,10,6618,688.0,6034.64,71231,22911,71231,71231
2026-07-15 06:39:13:049,11,7270,652.0,6144.02,34271,26351,34239,34271
2026-07-15 06:39:14:049,12,7895,625.0,6396.16,34879,25599,34719,34879
2026-07-15 06:39:15:049,13,8537,642.0,6237.95,33919,23599,31951,33919
2026-07-15 06:39:16:049,14,9182,645.0,6201.99,30687,25551,30687,30687
2026-07-15 06:39:17:049,15,9840,658.0,6065.91,27263,25471,26143,27263
2026-07-15 06:39:18:049,16,10538,698.0,5731.91,33151,25487,33023,33151
2026-07-15 06:39:19:049,17,11244,706.0,5661.74,35071,24527,35039,35071
2026-07-15 06:39:20:049,18,11936,692.0,5788.25,29247,25471,29215,29247
2026-07-15 06:39:21:049,19,12630,694.0,5751.1,29999,22687,29919,29999
2026-07-15 06:39:22:049,20,13255,625.0,6405.88,31711,27887,30863,31711
2026-07-15 06:39:23:049,21,13916,661.0,6033.76,28319,22911,28303,28319
2026-07-15 06:39:24:049,22,14551,635.0,6294.29,31407,25311,31407,31407
2026-07-15 06:39:25:049,23,15225,674.0,5945.82,31823,22015,31823,31823
2026-07-15 06:39:26:049,24,15886,661.0,6033.35,48991,20799,48959,48991
2026-07-15 06:39:27:049,25,16572,686.0,5841.87,30271,24671,30239,30271
2026-07-15 06:39:28:049,26,17263,691.0,5790.38,29039,18687,24047,29039
2026-07-15 06:39:29:049,27,17958,695.0,5750.41,32991,21919,32863,32991
2026-07-15 06:39:30:049,28,18643,685.0,5828.72,27871,23535,25855,27871
2026-07-15 06:39:31:050,29,19330,687.0,5826.33,30431,23551,30399,30431
2026-07-15 06:39:32:049,30,19654,324.0,12217.55,34015,33567,34015,34015
2026-07-15 06:39:33:049,31,19786,132.0,30136.18,56255,56159,56255,56255
2026-07-15 06:39:34:049,32,19930,144.0,27759.0,48959,37919,48959,48959
2026-07-15 06:39:35:049,33,20069,139.0,28521.76,52799,52287,52799,52799
2026-07-15 06:39:36:049,34,20213,144.0,28122.22,38431,38335,38431,38431
2026-07-15 06:39:37:049,35,20354,141.0,28203.89,56351,55039,56351,56351
2026-07-15 06:39:38:049,36,20507,153.0,26356.34,45023,34175,45023,45023
2026-07-15 06:39:39:049,37,20690,183.0,21837.62,41823,37791,41823,41823
2026-07-15 06:39:40:049,38,20839,149.0,26695.3,44095,35359,44095,44095
2026-07-15 06:39:41:049,39,20999,160.0,25077.25,41407,35935,41407,41407
2026-07-15 06:39:42:049,40,21135,136.0,29612.59,62335,62335,62335,62335
2026-07-15 06:39:43:049,41,21287,152.0,26421.68,38367,35807,38367,38367
2026-07-15 06:39:44:049,42,21738,451.0,8864.04,53567,43583,53567,53567
2026-07-15 06:39:45:049,43,22481,743.0,5390.53,20543,15879,20527,20543
2026-07-15 06:39:46:049,44,23202,721.0,5535.84,23615,14871,23599,23615
2026-07-15 06:39:47:049,45,23919,717.0,5573.58,25071,17663,25039,25071
2026-07-15 06:39:48:049,46,24623,704.0,5687.62,18575,16623,16895,18575
2026-07-15 06:39:49:049,47,25321,698.0,5720.63,23215,18687,21471,23215
2026-07-15 06:39:50:049,48,25988,667.0,5983.58,23407,16031,20911,23407
2026-07-15 06:39:51:049,49,26681,693.0,5788.42,20879,16735,19711,20879
2026-07-15 06:39:52:049,50,27329,648.0,6157.67,47807,24703,47711,47807
2026-07-15 06:39:53:049,51,28003,674.0,5922.82,23679,17839,23647,23679
2026-07-15 06:39:54:049,52,28717,714.0,5564.2,27647,19183,27647,27647
2026-07-15 06:39:55:049,53,29446,729.0,5512.15,25855,18735,21839,25855
2026-07-15 06:39:56:049,54,30174,728.0,5513.79,24015,15407,20495,24015
2026-07-15 06:39:57:049,55,30889,715.0,5595.16,17519,16191,17503,17519
2026-07-15 06:39:58:049,56,31619,730.0,5468.05,22287,15255,19535,22287
2026-07-15 06:39:59:049,57,32311,692.0,5776.21,20095,17135,18095,20095
2026-07-15 06:40:00:049,58,33003,692.0,5780.45,27743,18143,27743,27743
2026-07-15 06:40:01:049,59,33647,644.0,6192.06,28079,25935,26079,28079
2026-07-15 06:40:02:049,60,34328,681.0,5888.14,23391,20079,20735,23391
2026-07-15 06:40:03:049,61,35009,681.0,5873.48,23311,18399,23311,23311
2026-07-15 06:40:04:049,62,35687,678.0,5884.53,32559,16543,32431,32559
2026-07-15 06:40:05:049,63,36418,731.0,5481.55,25263,17535,25231,25263
2026-07-15 06:40:06:049,64,37131,713.0,5600.7,30319,16703,23231,30319
2026-07-15 06:40:07:049,65,37879,748.0,5350.11,22031,14775,17791,22031
2026-07-15 06:40:08:049,66,38555,676.0,5904.65,22687,18159,22671,22687
2026-07-15 06:40:09:049,67,39287,732.0,5460.02,16655,15367,16303,16655
2026-07-15 06:40:10:049,68,39913,626.0,6390.19,29439,19951,29391,29439
2026-07-15 06:40:11:049,69,40616,703.0,5691.6,17375,16303,17343,17375
2026-07-15 06:40:12:049,70,41280,664.0,6019.91,17855,16591,17855,17855
2026-07-15 06:40:13:049,71,41971,691.0,5794.11,20495,17375,20031,20495
2026-07-15 06:40:14:049,72,42659,688.0,5802.73,18495,14551,18463,18495
2026-07-15 06:40:15:049,73,43293,634.0,6242.79,32175,28639,32127,32175
2026-07-15 06:40:16:049,74,43498,205.0,19715.8,42879,32751,42879,42879
2026-07-15 06:40:17:049,75,44227,729.0,5480.42,22751,14983,15151,22751
2026-07-15 06:40:18:049,76,44936,709.0,5644.11,22047,14943,22047,22047
2026-07-15 06:40:19:049,77,45613,677.0,5911.54,28847,15719,28799,28847
2026-07-15 06:40:20:049,78,46278,665.0,6000.11,23087,17503,18463,23087
2026-07-15 06:40:21:049,79,46955,677.0,5907.89,22959,15727,17535,22959
2026-07-15 06:40:22:049,80,47654,699.0,5722.55,24191,18559,23871,24191
2026-07-15 06:40:23:049,81,48333,679.0,5886.61,30719,19871,23407,30719
2026-07-15 06:40:24:049,82,49064,731.0,5475.57,20255,15615,17791,20255
2026-07-15 06:40:25:049,83,49749,685.0,5828.71,78463,19567,78399,78463
2026-07-15 06:40:26:049,84,50484,735.0,5449.04,23247,17583,23247,23247
2026-07-15 06:40:27:049,85,51188,704.0,5679.01,23855,15975,23839,23855
2026-07-15 06:40:28:049,86,51912,724.0,5464.79,22127,15719,19439,22127
2026-07-15 06:40:29:049,87,52613,701.0,5746.96,17055,16023,17039,17055
2026-07-15 06:40:30:049,88,53316,703.0,5696.84,23855,15895,23839,23855
2026-07-15 06:40:31:049,89,53987,671.0,5957.58,22239,17871,22207,22239
2026-07-15 06:40:32:049,90,54653,666.0,5964.33,25071,17071,25071,25071
2026-07-15 06:40:33:049,91,55338,685.0,5878.23,24367,14895,24351,24367
2026-07-15 06:40:34:049,92,56030,692.0,5766.35,26591,18559,21743,26591
2026-07-15 06:40:35:049,93,56774,744.0,5374.04,21295,15071,21263,21295
2026-07-15 06:40:36:049,94,57511,737.0,5429.74,23247,14479,23215,23247
2026-07-15 06:40:37:049,95,58254,743.0,5376.81,21967,17039,21935,21967
2026-07-15 06:40:38:049,96,58978,724.0,5522.44,17311,15927,16183,17311
2026-07-15 06:40:39:049,97,59718,740.0,5412.87,16991,15015,16991,16991
2026-07-15 06:40:40:049,98,60392,674.0,5888.78,30783,21119,24063,30783
2026-07-15 06:40:41:049,99,61076,684.0,5886.6,20479,15135,17823,20479
2026-07-15 06:40:42:049,100,61694,618.0,6466.27,25999,17951,25983,25999
2026-07-15 06:40:43:049,101,62397,703.0,5693.87,24687,18559,24671,24687
2026-07-15 06:40:44:049,102,63109,712.0,5580.58,15639,14855,15607,15639
2026-07-15 06:40:45:049,103,63832,723.0,5562.08,23567,16039,23503,23567
2026-07-15 06:40:46:049,104,64591,759.0,5265.2,16135,14295,16119,16135
2026-07-15 06:40:47:049,105,65336,745.0,5371.33,15679,14727,15679,15679
2026-07-15 06:40:48:049,106,65564,228.0,17444.51,34271,33535,34271,34271
2026-07-15 06:40:49:049,107,66177,613.0,6555.65,34975,22543,33311,34975
2026-07-15 06:40:50:049,108,66867,690.0,5795.14,23455,15639,23407,23455
2026-07-15 06:40:51:049,109,67533,666.0,6009.37,28815,15423,28799,28815
2026-07-15 06:40:52:049,110,68229,696.0,5733.28,22991,16671,18751,22991
2026-07-15 06:40:53:049,111,68934,705.0,5631.34,24303,17007,24303,24303
2026-07-15 06:40:54:049,112,69690,756.0,5322.71,17119,14599,14679,17119
2026-07-15 06:40:55:049,113,70434,744.0,5385.05,20591,14831,20575,20591
2026-07-15 06:40:56:049,114,71190,756.0,5293.1,15375,13479,15343,15375
2026-07-15 06:40:57:049,115,71912,722.0,5519.58,17919,15119,16183,17919
2026-07-15 06:40:58:049,116,72623,711.0,5636.23,46271,14599,46271,46271
2026-07-15 06:40:59:049,117,73322,699.0,5724.07,23439,18671,23407,23439
2026-07-15 06:41:00:049,118,74028,706.0,5669.07,18623,15735,18607,18623
2026-07-15 06:41:01:049,119,74715,687.0,5820.97,23967,16103,23967,23967
2026-07-15 06:41:02:049,120,75380,665.0,6014.61,27247,18335,20335,27247
2026-07-15 06:41:03:049,121,76092,712.0,5611.66,17039,14167,17039,17039
2026-07-15 06:41:04:049,122,76803,711.0,5622.13,21311,14735,17807,21311
2026-07-15 06:41:05:049,123,77540,737.0,5436.71,20783,15647,20751,20783
2026-07-15 06:41:06:049,124,78283,743.0,5378.01,21199,15527,18383,21199
2026-07-15 06:41:07:049,125,79033,750.0,5330.21,20047,15959,17567,20047
2026-07-15 06:41:08:049,126,79738,705.0,5673.66,22127,17871,22127,22127
2026-07-15 06:41:09:049,127,80465,727.0,5494.4,21807,15143,21695,21807
2026-07-15 06:41:10:049,128,81148,683.0,5773.49,21327,15639,21247,21327
2026-07-15 06:41:11:049,129,81842,694.0,5849.33,21055,18399,21039,21055
2026-07-15 06:41:12:049,130,82507,665.0,6008.66,20687,16783,20623,20687
2026-07-15 06:41:13:049,131,83177,670.0,5978.04,21775,17807,21759,21775
2026-07-15 06:41:14:049,132,83810,633.0,6294.19,22511,16079,17839,22511
2026-07-15 06:41:15:049,133,84550,740.0,5421.15,27359,13135,27343,27359
2026-07-15 06:41:16:049,134,85306,756.0,5283.33,16751,14039,14791,16751
2026-07-15 06:41:17:049,135,86047,741.0,5402.39,21199,16255,21167,21199
2026-07-15 06:41:18:049,136,86776,729.0,5472.82,22335,16879,22319,22335
2026-07-15 06:41:19:049,137,87500,724.0,5523.62,25023,18607,25007,25023
2026-07-15 06:41:20:049,138,87873,373.0,10559.46,28847,28495,28847,28847
2026-07-15 06:41:21:049,139,88398,525.0,7744.2,34207,27679,34207,34207
2026-07-15 06:41:22:049,140,89113,715.0,5588.84,14911,13959,14895,14911
2026-07-15 06:41:23:049,141,89804,691.0,5793.53,27759,19295,25199,27759
2026-07-15 06:41:24:049,142,90542,738.0,5417.64,15727,15295,15703,15727
2026-07-15 06:41:25:049,143,91291,749.0,5336.4,15559,14071,15535,15559
2026-07-15 06:41:26:049,144,92027,736.0,5429.85,16263,14287,14367,16263
2026-07-15 06:41:27:049,145,92768,741.0,5403.48,17743,15175,17743,17743
2026-07-15 06:41:28:049,146,93495,727.0,5504.18,16495,14055,16479,16495
2026-07-15 06:41:29:049,147,94200,705.0,5662.56,19167,15031,19151,19167
2026-07-15 06:41:30:049,148,94892,692.0,5782.62,24079,15847,24079,24079
2026-07-15 06:41:31:049,149,95544,652.0,6132.53,51839,14911,51807,51839
2026-07-15 06:41:32:049,150,96230,686.0,5825.08,21439,15543,17999,21439
2026-07-15 06:41:33:049,151,96929,699.0,5724.55,19007,15103,18959,19007
2026-07-15 06:41:34:049,152,97628,699.0,5729.6,24095,16591,22367,24095
2026-07-15 06:41:35:049,153,98350,722.0,5526.92,21743,13967,21647,21743
2026-07-15 06:41:36:049,154,99071,721.0,5556.21,22895,15127,22863,22895
2026-07-15 06:41:37:049,155,99828,757.0,5272.97,14511,13951,14495,14511
2026-07-15 06:41:38:049,156,100564,736.0,5433.88,19935,14383,19887,19935
2026-07-15 06:41:39:049,157,101274,710.0,5634.72,26015,18079,20527,26015
2026-07-15 06:41:40:049,158,101995,721.0,5550.19,18591,14439,18095,18591
2026-07-15 06:41:41:049,159,102703,708.0,5645.62,16735,15831,16719,16735
2026-07-15 06:41:42:049,160,103386,683.0,5859.88,25039,15367,25023,25039
2026-07-15 06:41:43:049,161,104054,668.0,5960.19,17279,15519,15791,17279
2026-07-15 06:41:44:049,162,104746,692.0,5800.45,21983,15327,18367,21983
2026-07-15 06:41:45:049,163,105434,688.0,5806.23,21823,14055,21823,21823
2026-07-15 06:41:46:049,164,106172,738.0,5407.36,22351,15335,19823,22351
2026-07-15 06:41:47:049,165,106856,684.0,5869.69,21903,16103,20911,21903
2026-07-15 06:41:48:049,166,107594,738.0,5419.36,25167,16479,25135,25167
2026-07-15 06:41:49:049,167,108327,733.0,5449.55,16015,14711,15959,16015
2026-07-15 06:41:50:049,168,109050,723.0,5539.94,22607,15015,22367,22607
2026-07-15 06:41:51:049,169,109752,702.0,5681.19,17471,15095,17455,17471
2026-07-15 06:41:52:049,170,110272,520.0,7666.61,32655,27103,32623,32655
2026-07-15 06:41:53:049,171,110735,463.0,8680.91,34783,29679,34783,34783
2026-07-15 06:41:54:049,172,111435,700.0,5709.91,16911,15303,16431,16911
2026-07-15 06:41:55:049,173,112173,738.0,5415.64,20735,14559,20735,20735
2026-07-15 06:41:56:049,174,112933,760.0,5258.33,18511,13191,18511,18511
2026-07-15 06:41:57:049,175,113680,747.0,5361.05,24687,16055,24639,24687
2026-07-15 06:41:58:049,176,114394,714.0,5598.85,20175,14951,20079,20175
2026-07-15 06:41:59:049,177,115118,724.0,5524.05,16991,14087,16087,16991
2026-07-15 06:42:00:049,178,115815,697.0,5746.99,18639,16431,16783,18639
2026-07-15 06:42:01:049,179,116500,685.0,5785.37,21631,13919,19055,21631
2026-07-15 06:42:02:049,180,117177,677.0,5957.76,22671,19887,22655,22671
2026-07-15 06:42:03:049,181,117878,701.0,5696.12,18511,14735,14935,18511
2026-07-15 06:42:04:049,182,118578,700.0,5724.13,18479,15399,18447,18479
2026-07-15 06:42:05:049,183,119262,684.0,5840.79,43295,15719,43295,43295
2026-07-15 06:42:06:049,184,120008,746.0,5356.9,15887,14471,14631,15887
2026-07-15 06:42:07:049,185,120738,730.0,5472.34,20335,16431,19087,20335
2026-07-15 06:42:08:049,186,121494,756.0,5284.79,14999,13431,14831,14999
2026-07-15 06:42:09:049,187,122225,731.0,5484.34,24879,13799,24879,24879
2026-07-15 06:42:10:049,188,122966,741.0,5394.63,15071,14439,15015,15071
2026-07-15 06:42:11:049,189,123650,684.0,5847.44,18591,15087,17391,18591
2026-07-15 06:42:12:049,190,124359,709.0,5638.36,24543,14223,24511,24543
2026-07-15 06:42:13:049,191,125045,686.0,5830.59,16071,14695,14839,16071
2026-07-15 06:42:14:049,192,125755,710.0,5634.91,13703,12039,13679,13703
2026-07-15 06:42:15:049,193,126458,703.0,5688.07,21887,18415,21887,21887
2026-07-15 06:42:16:049,194,127147,689.0,5790.87,18079,14903,17935,18079
2026-07-15 06:42:17:049,195,127880,733.0,5467.13,23951,15455,23935,23951
2026-07-15 06:42:18:049,196,128620,740.0,5390.38,19567,15231,19551,19567
2026-07-15 06:42:19:049,197,129310,690.0,5809.93,20927,15159,18383,20927
2026-07-15 06:42:20:049,198,130031,721.0,5544.16,17551,15015,17471,17551
2026-07-15 06:42:21:049,199,130762,731.0,5471.06,15983,13655,14687,15983
