timestamp,elapsed_sec,total_operations,current_ops_per_sec,avg_latency_us,max_latency_us,p99_latency_us,p999_latency_us,p9999_latency_us
2026-07-15 06:07:51:337,1,684,684.0,5456.18,29551,11535,28223,29551
2026-07-15 06:07:52:337,2,1414,730.0,5441.24,11639,11567,11623,11639
2026-07-15 06:07:53:337,3,2137,723.0,5546.45,12359,11695,12007,12359
2026-07-15 06:07:54:337,4,2850,713.0,5599.86,12103,12007,12055,12103
2026-07-15 06:07:55:337,5,3548,698.0,5721.83,12575,12087,12551,12575
2026-07-15 06:07:56:337,6,4234,686.0,5816.14,12271,12183,12255,12271
2026-07-15 06:07:57:337,7,4961,727.0,5507.64,12647,12007,12055,12647
2026-07-15 06:07:58:337,8,6926,1965.0,2028.11,8187,7903,7999,8187
2026-07-15 06:07:59:337,9,9153,2227.0,1797.39,9223,4499,7687,9223
2026-07-15 06:08:00:337,10,11369,2216.0,1797.72,5495,4479,5215,5495
2026-07-15 06:08:01:337,11,13204,1835.0,2184.35,51007,12055,50943,51007
2026-07-15 06:08:02:337,12,15259,2055.0,1942.01,19183,9351,19135,19183
2026-07-15 06:08:03:337,13,17334,2075.0,1926.25,18703,8991,14895,18703
2026-07-15 06:08:04:337,14,19385,2051.0,1948.27,19967,7983,16119,19967
2026-07-15 06:08:05:337,15,21480,2095.0,1907.81,14751,7367,14655,14751
2026-07-15 06:08:06:337,16,23521,2041.0,1958.03,16959,7987,16895,16959
2026-07-15 06:08:07:337,17,25462,1941.0,2058.89,14879,10519,14839,14879
2026-07-15 06:08:08:337,18,27565,2103.0,1898.61,14359,7643,13319,14359
2026-07-15 06:08:09:337,19,29586,2021.0,1977.0,16927,11535,16719,16927
2026-07-15 06:08:10:337,20,31612,2026.0,1972.48,16095,9815,14215,16095
2026-07-15 06:08:11:337,21,33734,2122.0,1882.86,14151,7663,14135,14151
2026-07-15 06:08:12:337,22,35677,1943.0,2055.48,14911,9927,14767,14911
2026-07-15 06:08:13:337,23,37688,2011.0,1986.74,16063,8975,16031,16063
2026-07-15 06:08:14:337,24,39809,2121.0,1883.2,17167,8975,14279,17167
2026-07-15 06:08:15:337,25,41792,1983.0,2015.82,21743,8067,14607,21743
2026-07-15 06:08:16:337,26,43797,2005.0,1993.65,36735,9599,35423,36735
2026-07-15 06:08:18:068,27,45844,1182.55,1949.84,16143,9599,14487,16143
2026-07-15 06:08:19:068,28,47844,2000.0,1999.17,17279,8087,13727,17279
2026-07-15 06:08:20:068,29,49936,2092.0,1910.48,15735,7283,15663,15735
2026-07-15 06:08:21:068,30,52049,2113.0,1889.88,20591,7139,20559,20591
2026-07-15 06:08:22:068,31,53982,1933.0,2066.28,14607,9567,14359,14607
2026-07-15 06:08:23:068,32,56087,2105.0,1898.49,15343,7823,14943,15343
2026-07-15 06:08:24:068,33,58204,2117.0,1885.77,14447,7259,14359,14447
2026-07-15 06:08:25:068,34,59302,1098.0,3632.69,25407,17791,21199,25407
2026-07-15 06:08:26:068,35,59606,304.0,13166.55,30511,23087,30511,30511
2026-07-15 06:08:27:068,36,59919,313.0,12693.9,21359,21151,21359,21359
2026-07-15 06:08:28:068,37,60442,523.0,7691.56,34207,19071,29727,34207
2026-07-15 06:08:29:068,38,62615,2173.0,1827.46,11063,5135,9239,11063
2026-07-15 06:08:30:068,39,64606,1991.0,2020.6800000000003,12839,7979,10975,12839
2026-07-15 06:08:31:068,40,66729,2123.0,1883.03,15975,6531,12335,15975
