timestamp,elapsed_sec,total_operations,current_ops_per_sec,avg_latency_us,max_latency_us,p99_latency_us,p999_latency_us,p9999_latency_us
2026-07-15 05:39:22:618,1,650,650.0,5733.07,30927,14159,30591,30927
2026-07-15 05:39:23:618,2,1388,738.0,5408.24,11591,11495,11583,11591
2026-07-15 05:39:24:618,3,2099,711.0,5613.49,15567,11911,14567,15567
2026-07-15 05:39:25:618,4,2824,725.0,5506.66,11975,11759,11943,11975
2026-07-15 05:39:26:618,5,3745,921.0,4346.41,13423,10079,13407,13423
2026-07-15 05:39:27:618,6,4661,916.0,4348.22,12535,12095,12519,12535
2026-07-15 05:39:28:618,7,6383,1722.0,2320.46,13775,8327,10631,13775
2026-07-15 05:39:29:618,8,8478,2095.0,1905.76,7971,7631,7959,7971
2026-07-15 05:39:30:618,9,10667,2189.0,1825.74,6199,4583,6163,6199
2026-07-15 05:39:31:618,10,12585,1918.0,2083.47,53791,8007,46687,53791
2026-07-15 05:39:32:618,11,14593,2008.0,1988.48,20015,9487,19727,20015
2026-07-15 05:39:33:618,12,16562,1969.0,2027.96,19391,9535,16831,19391
2026-07-15 05:39:34:618,13,18600,2038.0,1962.08,18943,10487,17407,18943
2026-07-15 05:39:35:618,14,20621,2021.0,1976.57,21775,8027,16703,21775
2026-07-15 05:39:36:618,15,22654,2033.0,1965.85,19823,9831,19823,19823
2026-07-15 05:39:37:618,16,24724,2070.0,1925.47,16959,9311,15279,16959
2026-07-15 05:39:38:618,17,26750,2026.0,1975.33,16975,8959,16383,16975
2026-07-15 05:39:39:618,18,28822,2072.0,1928.72,14951,8399,14815,14951
2026-07-15 05:39:40:618,19,30882,2060.0,1939.52,14703,8687,14647,14703
2026-07-15 05:39:41:618,20,32901,2019.0,1979.33,18127,9279,18031,18127
2026-07-15 05:39:42:618,21,34927,2026.0,1972.51,14495,9063,14375,14495
2026-07-15 05:39:43:618,22,37004,2077.0,1923.28,15967,7907,14151,15967
2026-07-15 05:39:44:618,23,39044,2040.0,1958.69,20671,7991,16271,20671
2026-07-15 05:39:45:618,24,41189,2145.0,1859.23,16183,5239,16143,16183
2026-07-15 05:39:46:618,25,43262,2073.0,1930.58,17151,9911,15575,17151
2026-07-15 05:39:47:618,26,45217,1955.0,2042.82,31711,12295,18495,31711
2026-07-15 05:39:49:742,28,47227,946.33,1987.06,16055,9407,14511,16055
2026-07-15 05:39:50:742,29,49266,2039.0,1960.96,16367,9415,15903,16367
2026-07-15 05:39:51:742,30,51279,2013.0,1984.11,16055,9479,13895,16055
2026-07-15 05:39:52:742,31,53394,2115.0,1889.38,14199,7903,11823,14199
2026-07-15 05:39:53:742,32,55467,2073.0,1927.86,16047,7915,15799,16047
2026-07-15 05:39:54:742,33,57544,2077.0,1922.17,16911,9271,13719,16911
2026-07-15 05:39:55:742,34,59638,2094.0,1909.16,19167,7339,15415,19167
2026-07-15 05:39:56:742,35,60256,618.0,6391.96,27135,20255,24575,27135
2026-07-15 05:39:57:742,36,60574,318.0,12687.75,21759,18367,21759,21759
2026-07-15 05:39:58:742,37,60895,321.0,12472.55,22767,21327,22767,22767
2026-07-15 05:39:59:742,38,62251,1356.0,2946.3,19103,15415,19071,19103
2026-07-15 05:40:00:742,39,64318,2067.0,1933.98,11703,7903,11663,11703
2026-07-15 05:40:01:742,40,66490,2172.0,1837.99,11479,6523,11359,11479
2026-07-15 05:40:02:742,41,68546,2056.0,1946.23,14039,7991,11911,14039
2026-07-15 05:40:03:742,42,70668,2122.0,1883.16,13735,6867,11207,13735
2026-07-15 05:40:04:742,43,72802,2134.0,1873.0,12671,6891,11463,12671
2026-07-15 05:40:05:742,44,74040,1238.0,3225.48,15063,13847,15063,15063
2026-07-15 05:40:06:742,45,74750,710.0,5633.05,17967,15015,15959,17967
2026-07-15 05:40:07:742,46,75492,742.0,5394.43,20879,13951,18175,20879
2026-07-15 05:40:08:742,47,76195,703.0,5675.17,22623,16063,19967,22623
2026-07-15 05:40:09:742,48,76883,688.0,5819.32,23743,17039,23359,23743
2026-07-15 05:40:10:742,49,77571,688.0,5805.18,29775,21231,29775,29775
2026-07-15 05:40:11:742,50,78234,663.0,6027.1,27583,16431,25679,27583
2026-07-15 05:40:12:742,51,78890,656.0,6101.71,25999,16799,25279,25999
2026-07-15 05:40:13:742,52,79541,651.0,6139.28,26895,18127,26847,26895
2026-07-15 05:40:14:742,53,80203,662.0,6041.25,26591,18639,20351,26591
2026-07-15 05:40:15:742,54,80862,659.0,6072.51,25727,17983,25711,25727
