timestamp,elapsed_sec,blks_hit,blks_read,hit_delta,read_delta,buffer_hit_ratio_pct
1784090150,1,82515,1594,,,
1784090151,2,82871,1669,356,75,82.60
1784090152,3,91586,2983,8715,1314,86.90
1784090153,4,98846,4039,7260,1056,87.30
1784090154,5,106009,5079,7163,1040,87.32
1784090155,6,113142,6069,7133,990,87.81
1784090156,7,120633,7123,7491,1054,87.67
1784090157,8,132271,8728,11638,1605,87.88
1784090158,9,153770,11463,21499,2735,88.71
1784090159,10,175557,14165,21787,2702,88.97
1784090160,11,197089,16679,21532,2514,89.55
1784090161,12,214904,18722,17815,2043,89.71
1784090162,13,235106,20975,20202,2253,89.97
1784090163,14,255078,23061,19972,2086,90.54
1784090164,15,274353,25059,19275,1998,90.61
1784090165,16,294191,27270,19838,2211,89.97
1784090166,17,313493,29391,19302,2121,90.10
1784090167,18,333124,31441,19631,2050,90.54
1784090168,19,353412,33633,20288,2192,90.25
1784090169,20,372981,35817,19569,2184,89.96
1784090170,21,392794,38057,19813,2240,89.84
1784090171,22,412108,40239,19314,2182,89.85
1784090172,23,431347,42418,19239,2179,89.83
1784090173,24,451217,44678,19870,2260,89.79
1784090174,25,471055,46956,19838,2278,89.70
1784090175,26,498261,50098,27206,3142,89.65
1784090176,27,518100,52392,19839,2294,89.64
1784090177,28,536987,54622,18887,2230,89.44
1784090178,29,556364,56923,19377,2301,89.39
1784090179,30,575759,59280,19395,2357,89.16
1784090180,31,593828,61455,18069,2175,89.26
1784090181,32,612160,63659,18332,2204,89.27
1784090182,33,615285,63992,3125,333,90.37
1784090183,34,618458,64330,3173,338,90.37
1784090184,35,621601,64688,3143,358,89.77
1784090185,36,637831,66676,16230,1988,89.09
1784090186,37,657326,69008,19495,2332,89.32
1784090187,38,676940,71371,19614,2363,89.25
1784090188,39,696641,73774,19701,2403,89.13
1784090189,40,715270,76036,18629,2262,89.17
1784090190,41,735196,78464,19926,2428,89.14
1784090191,42,754616,80850,19420,2386,89.06
1784090192,43,773260,83151,18644,2301,89.01
1784090193,44,792737,85513,19477,2362,89.18
1784090194,45,811780,87842,19043,2329,89.10
1784090195,46,820486,88926,8706,1084,88.93
1784090196,47,828930,89944,8444,1018,89.24
1784090197,48,835199,90698,6269,754,89.26
1784090198,49,841725,91523,6526,825,88.78
1784090199,50,848332,92288,6607,765,89.62
1784090200,51,854620,93045,6288,757,89.25
1784090201,52,860973,93813,6353,768,89.21
1784090202,53,867304,94578,6331,765,89.22
1784090203,54,873304,95320,6000,742,88.99
1784090204,55,879367,96032,6063,712,89.49
1784090205,56,885368,96739,6001,707,89.46
1784090206,57,891576,97490,6208,751,89.21
1784090207,58,897894,98255,6318,765,89.20
1784090208,59,904263,99017,6369,762,89.31
1784090209,60,910435,99783,6172,766,88.96
