timestamp,elapsed_sec,total_operations,current_ops_per_sec,avg_latency_us,max_latency_us,p99_latency_us,p999_latency_us,p9999_latency_us
2026-07-15 05:46:38:760,1,642,642.0,5814.49,29759,14991,29743,29759
2026-07-15 05:46:39:760,2,1340,698.0,5724.12,17231,11943,11983,17231
2026-07-15 05:46:40:760,3,2025,685.0,5833.89,12335,12207,12319,12335
2026-07-15 05:46:41:760,4,2713,688.0,5810.64,14255,12255,14199,14255
2026-07-15 05:46:42:760,5,3426,713.0,5600.11,14703,12135,14647,14703
2026-07-15 05:46:43:760,6,4139,713.0,5560.74,12047,11895,11983,12047
2026-07-15 05:46:44:760,7,4855,716.0,5620.96,15247,11999,15103,15247
2026-07-15 05:46:45:760,8,5747,892.0,4477.52,12879,11407,12879,12879
2026-07-15 05:46:46:760,9,6653,906.0,4398.81,12215,12119,12207,12215
2026-07-15 05:46:47:760,10,8618,1965.0,2039.44,10423,7447,10343,10423
2026-07-15 05:46:48:760,11,10797,2179.0,1833.75,7959,4747,7919,7959
2026-07-15 05:46:49:760,12,12745,1948.0,2051.31,52447,8335,52383,52447
2026-07-15 05:46:50:760,13,14824,2079.0,1920.27,16007,8351,14959,16007
2026-07-15 05:46:51:760,14,16783,1959.0,2039.66,23007,9367,22991,23007
2026-07-15 05:46:52:760,15,18843,2060.0,1941.25,17055,9639,16975,17055
2026-07-15 05:46:53:760,16,20889,2046.0,1952.52,15015,7951,14695,15015
2026-07-15 05:46:54:760,17,22898,2009.0,1988.03,16215,8951,14615,16215
2026-07-15 05:46:55:760,18,24944,2046.0,1953.06,16927,9823,16767,16927
2026-07-15 05:46:56:760,19,27040,2096.0,1905.98,18031,7771,16087,18031
2026-07-15 05:46:57:760,20,29103,2063.0,1935.56,21919,9719,15175,21919
2026-07-15 05:46:58:760,21,31131,2028.0,1971.3,18975,7987,18847,18975
2026-07-15 05:46:59:761,22,33247,2116.0,1887.79,16495,7831,12263,16495
2026-07-15 05:47:00:760,23,35319,2072.0,1927.32,18479,9839,18463,18479
2026-07-15 05:47:01:760,24,37268,1949.0,2051.45,32207,9783,31375,32207
2026-07-15 05:47:03:216,25,39322,1410.71,1944.02,16087,7971,14359,16087
2026-07-15 05:47:04:216,26,41348,2026.0,1972.07,19343,8007,15535,19343
2026-07-15 05:47:05:216,27,43449,2101.0,1902.32,15903,7887,15895,15903
2026-07-15 05:47:06:216,28,45483,2034.0,1964.4,16959,9287,16055,16959
2026-07-15 05:47:07:216,29,47493,2010.0,1971.77,16231,9183,16119,16231
2026-07-15 05:47:08:216,30,49554,2061.0,1948.72,18303,9199,16087,18303
2026-07-15 05:47:09:216,31,50801,1247.0,3185.0,19167,17567,19103,19167
2026-07-15 05:47:10:216,32,51117,316.0,12694.08,26143,19871,26143,26143
2026-07-15 05:47:11:216,33,51425,308.0,12954.55,22495,19999,22495,22495
2026-07-15 05:47:12:216,34,52528,1103.0,3633.9,21967,17215,21951,21967
2026-07-15 05:47:13:216,35,54603,2075.0,1934.86,14783,7927,14711,14783
