t_monotonic,t_since_run_start,timestamp_unix,event,details
44231.236868182,0.003271653004048858,1784088459.3492901,run_start,
44231.313715316,0.08011878700199304,1784088459.4261374,source_vm_started,pid=79088
44231.415097944,0.18150141500518657,1784088459.52752,source_qmp_ready,
44242.301403612,11.067807083003572,1784088470.4138258,ssh_ready,
44242.447297698,11.213701169006526,1784088470.55972,postgres_ready,
44242.879057536,11.645461007006816,1784088470.9914799,source_benchmark_start,
44242.879080616,11.64548408700648,1784088470.9915023,benchmark_start,
44392.879148737,161.64555220800685,1784088620.991571,destination_boot_start,
44392.879440194,161.6458436650064,1784088620.991862,destination_process_started,pid=79356
44392.98084903,161.74725250100164,1784088621.093271,destination_qmp_ready,
44406.811125938,175.57752940900536,1784088634.923548,destination_ssh_ready,
44408.070769221,176.83717269200133,1784088636.1831913,destination_standby_postgres_ready,
44434.4508033,203.2172067710053,1784088662.5632253,standby_ready,lag_bytes=15380152
44435.594638871,204.3610423420032,1784088663.7070613,source_shutdown_request,
44437.361511858,206.12791532900155,1784088665.473934,source_powered_off,
44437.361545718,206.1279491890018,1784088665.4739673,standby_replay_drain_start,
44437.61851515,206.38491862100636,1784088665.7309372,standby_replay_drained,
44437.618541649,206.38494512000034,1784088665.7309632,promotion_start,
44438.173740492,206.9401439630019,1784088666.2861624,promotion_complete,
44439.236842917,208.0032463880052,1784088667.3492649,destination_benchmark_start,
44640.885173716,409.65157718700357,1784088868.9975958,benchmark_end,
