timestamp,elapsed_sec,blks_hit,blks_read,hit_delta,read_delta,buffer_hit_ratio_pct
1784087198,1,82515,1594,,,
1784087199,2,82833,1669,318,75,80.92
1784087200,3,91329,2949,8496,1280,86.91
1784087201,4,98599,4066,7270,1117,86.68
1784087202,5,105775,5118,7176,1052,87.21
1784087203,6,112931,6132,7156,1014,87.59
1784087204,7,120325,7144,7394,1012,87.96
1784087205,8,127711,8167,7386,1023,87.83
1784087206,9,135014,9102,7303,935,88.65
1784087207,10,144198,10280,9184,1178,88.63
1784087208,11,153445,11386,9247,1106,89.32
1784087209,12,173660,13871,20215,2485,89.05
1784087210,13,195419,16446,21759,2575,89.42
1784087211,14,214672,18609,19253,2163,89.90
1784087212,15,235264,20821,20592,2212,90.30
1784087213,16,252376,22689,17112,1868,90.16
1784087214,17,274769,24944,22393,2255,90.85
1784087215,18,294750,27154,19981,2210,90.04
1784087216,19,314307,29306,19557,2152,90.09
1784087217,20,334514,31514,20207,2208,90.15
1784087218,21,354820,33737,20306,2223,90.13
1784087219,22,374479,35940,19659,2203,89.92
1784087220,23,394286,38216,19807,2276,89.69
1784087221,24,414301,40383,20015,2167,90.23
1784087222,25,434297,42606,19996,2223,90.00
1784087223,26,463528,46012,29231,3406,89.56
1784087224,27,482141,48180,18613,2168,89.57
1784087225,28,501532,50415,19391,2235,89.67
1784087226,29,521131,52719,19599,2304,89.48
1784087227,30,539971,54942,18840,2223,89.45
1784087228,31,559128,57212,19157,2270,89.41
1784087229,32,576394,59273,17266,2061,89.34
1784087230,33,579564,59605,3170,332,90.52
1784087231,34,582875,59961,3311,356,90.29
1784087232,35,588263,60569,5388,608,89.86
1784087233,36,607021,62741,18758,2172,89.62
1784087234,37,625905,64991,18884,2250,89.35
1784087235,38,645889,67359,19984,2368,89.41
1784087236,39,664682,69651,18793,2292,89.13
1784087237,40,684073,72008,19391,2357,89.16
1784087238,41,703256,74363,19183,2355,89.07
1784087239,42,721768,76617,18512,2254,89.15
1784087240,43,740956,78999,19188,2382,88.96
1784087241,44,760317,81407,19361,2408,88.94
1784087242,45,779217,83747,18900,2340,88.98
1784087243,46,797752,85968,18535,2221,89.30
1784087244,47,816647,88261,18895,2293,89.18
1784087245,48,836511,90710,19864,2449,89.02
1784087246,49,844773,91688,8262,978,89.42
1784087247,50,851404,92508,6631,820,88.99
1784087248,51,857999,93311,6595,803,89.15
1784087249,52,864403,94054,6404,743,89.60
1784087250,53,870731,94842,6328,788,88.93
1784087251,54,877110,95606,6379,764,89.30
1784087252,55,883483,96375,6373,769,89.23
1784087253,56,889661,97120,6178,745,89.24
1784087254,57,895753,97850,6092,730,89.30
1784087255,58,901762,98559,6009,709,89.45
1784087256,59,907809,99259,6047,700,89.63
1784087257,60,914000,100014,6191,755,89.13
1784087258,61,919810,100730,5810,716,89.03
1784087259,62,925999,101445,6189,715,89.64
1784087260,63,932318,102208,6319,763,89.23
1784087261,64,938280,102908,5962,700,89.49
1784087262,65,944443,103676,6163,768,88.92
1784087263,66,948539,104173,4096,497,89.18
1784087264,67,950330,104382,1791,209,89.55
1784087265,68,952202,104582,1872,200,90.35
1784087267,70,953922,104755,1720,173,90.86
1784087268,71,955534,104913,1612,158,91.07
1784087269,72,961392,105627,5858,714,89.14
1784087270,73,967821,106405,6429,778,89.20
1784087271,74,974141,107123,6320,718,89.80
1784087272,75,980213,107834,6072,711,89.52
1784087273,76,986288,108579,6075,745,89.08
1784087274,77,992047,109259,5759,680,89.44
1784087275,78,998125,109998,6078,739,89.16
1784087276,79,1003886,110697,5761,699,89.18
1784087277,80,1010023,111442,6137,745,89.17
1784087278,81,1016143,112172,6120,730,89.34
1784087279,82,1022349,112975,6206,803,88.54
1784087280,83,1028578,113735,6229,760,89.13
1784087281,84,1034745,114484,6167,749,89.17
1784087282,85,1040996,115248,6251,764,89.11
1784087283,86,1047131,115971,6135,723,89.46
1784087284,87,1053159,116690,6028,719,89.34
1784087285,88,1059168,117450,6009,760,88.77
1784087286,89,1065294,118188,6126,738,89.25
1784087287,90,1071177,118911,5883,723,89.06
1784087288,91,1077074,119643,5897,732,88.96
1784087289,92,1083137,120383,6063,740,89.12
1784087290,93,1089444,121153,6307,770,89.12
1784087291,94,1095387,121886,5943,733,89.02
1784087292,95,1101383,122628,5996,742,88.99
1784087293,96,1107440,123379,6057,751,88.97
1784087294,97,1113407,124114,5967,735,89.03
1784087295,98,1119281,124841,5874,727,88.99
1784087296,99,1125434,125629,6153,788,88.65
1784087297,100,1131508,126389,6074,760,88.88
1784087298,101,1137551,127123,6043,734,89.17
1784087299,102,1142333,127692,4782,569,89.37
1784087300,103,1144293,127924,1960,232,89.42
1784087301,104,1150089,128654,5796,730,88.81
1784087302,105,1156028,129449,5939,795,88.19
1784087303,106,1162047,130235,6019,786,88.45
1784087304,107,1167872,130995,5825,760,88.46
1784087305,108,1173812,131771,5940,776,88.45
1784087306,109,1179863,132556,6051,785,88.52
1784087307,110,1186000,133333,6137,777,88.76
1784087308,111,1192063,134125,6063,792,88.45
1784087309,112,1197836,134865,5773,740,88.64
1784087310,113,1203529,135543,5693,678,89.36
1784087311,114,1209204,136240,5675,697,89.06
1784087312,115,1215151,136972,5947,732,89.04
1784087313,116,1220997,137728,5846,756,88.55
1784087314,117,1226863,138453,5866,725,89.00
1784087315,118,1232817,139200,5954,747,88.85
1784087316,119,1239035,139948,6218,748,89.26
1784087317,120,1245136,140706,6101,758,88.95
1784087318,121,1251237,141467,6101,761,88.91
1784087319,122,1257237,142238,6000,771,88.61
1784087320,123,1263195,142992,5958,754,88.77
1784087321,124,1269119,143728,5924,736,88.95
1784087322,125,1274897,144451,5778,723,88.88
1784087323,126,1281056,145228,6159,777,88.80
1784087324,127,1287045,145983,5989,755,88.80
1784087325,128,1293048,146717,6003,734,89.10
1784087326,129,1299220,147487,6172,770,88.91
1784087327,130,1305341,148294,6121,807,88.35
1784087328,131,1311214,149071,5873,777,88.32
1784087329,132,1317149,149825,5935,754,88.73
1784087330,133,1322961,150563,5812,738,88.73
1784087331,134,1327974,151198,5013,635,88.76
1784087332,135,1329967,151427,1993,229,89.69
1784087333,136,1335744,152186,5777,759,88.39
1784087334,137,1341877,153009,6133,823,88.17
1784087335,138,1347994,153787,6117,778,88.72
1784087336,139,1353874,154509,5880,722,89.06
1784087337,140,1359643,155245,5769,736,88.69
1784087338,141,1365541,155965,5898,720,89.12
1784087339,142,1371245,156711,5704,746,88.43
1784087340,143,1377043,157439,5798,728,88.84
1784087341,144,1382942,158229,5899,790,88.19
1784087342,145,1388844,158980,5902,751,88.71
1784087343,146,1394634,159758,5790,778,88.15
1784087344,147,1400624,160513,5990,755,88.81
1784087345,148,1406655,161289,6031,776,88.60
1784087346,149,1412505,162059,5850,770,88.37
1784087347,150,1418089,162814,5584,755,88.09
1784087348,151,1423953,163594,5864,780,88.26
1784087349,152,1429674,164353,5721,759,88.29
