timestamp,elapsed_sec,total_operations,current_ops_per_sec,avg_latency_us,max_latency_us,p99_latency_us,p999_latency_us,p9999_latency_us
2026-07-15 06:11:08:720,1,133,133.0,27070.47,80063,79423,80063,80063
2026-07-15 06:11:09:720,2,280,147.0,27460.79,52639,43999,52639,52639
2026-07-15 06:11:10:720,3,410,130.0,30331.51,63327,63231,63327,63327
2026-07-15 06:11:11:720,4,559,149.0,27239.62,58207,58047,58207,58207
2026-07-15 06:11:12:720,5,700,141.0,28272.88,56159,56063,56159,56159
2026-07-15 06:11:13:720,6,1094,394.0,10225.68,37823,31215,37823,37823
2026-07-15 06:11:14:720,7,1753,659.0,6078.06,23215,19135,23167,23215
2026-07-15 06:11:15:720,8,2474,721.0,5529.03,22127,17327,22031,22127
2026-07-15 06:11:16:720,9,3186,712.0,5614.27,22831,19551,22783,22831
2026-07-15 06:11:17:720,10,3920,734.0,5446.83,23487,20191,22783,23487
2026-07-15 06:11:18:720,11,4630,710.0,5615.24,23855,15815,23551,23855
2026-07-15 06:11:19:720,12,5332,702.0,5710.37,23999,17023,20959,23999
2026-07-15 06:11:20:720,13,6019,687.0,5808.03,24223,19679,22799,24223
2026-07-15 06:11:21:720,14,6670,651.0,6134.11,26527,20143,26175,26527
2026-07-15 06:11:22:720,15,7332,662.0,6051.5,36287,22159,25103,36287
2026-07-15 06:11:23:720,16,7963,631.0,6320.01,49215,23935,49183,49215
2026-07-15 06:11:24:720,17,8651,688.0,5827.03,23407,20911,23391,23407
2026-07-15 06:11:25:720,18,9349,698.0,5663.73,22863,19951,22783,22863
2026-07-15 06:11:26:720,19,10087,738.0,5473.6,25727,17807,23983,25727
2026-07-15 06:11:27:720,20,10799,712.0,5602.52,25439,19231,25423,25439
2026-07-15 06:11:28:720,21,11536,737.0,5440.99,18127,17391,17999,18127
2026-07-15 06:11:29:720,22,12243,707.0,5648.95,21375,16183,21343,21375
2026-07-15 06:11:30:720,23,12931,688.0,5803.24,26303,21295,26303,26303
2026-07-15 06:11:31:720,24,13591,660.0,6066.62,27839,22607,27807,27839
2026-07-15 06:11:32:720,25,14266,675.0,5926.34,22623,15407,22607,22623
2026-07-15 06:11:33:720,26,14933,667.0,5975.58,18223,17007,18191,18223
2026-07-15 06:11:34:720,27,15596,663.0,6027.52,28895,17103,24431,28895
2026-07-15 06:11:35:720,28,16305,709.0,5644.76,26351,19279,26351,26351
2026-07-15 06:11:36:720,29,17031,726.0,5502.65,17791,15383,16295,17791
2026-07-15 06:11:37:720,30,17765,734.0,5458.36,21983,19631,21535,21983
2026-07-15 06:11:38:720,31,18466,701.0,5696.99,30719,19631,26847,30719
2026-07-15 06:11:39:720,32,19109,643.0,6219.38,23935,21263,22239,23935
2026-07-15 06:11:40:720,33,19773,664.0,6020.08,27471,19583,22223,27471
2026-07-15 06:11:41:720,34,20460,687.0,5824.51,22319,19711,22303,22319
2026-07-15 06:11:42:720,35,21127,667.0,5986.15,22943,19455,22591,22943
2026-07-15 06:11:43:720,36,21797,670.0,5970.37,24943,19487,24943,24943
2026-07-15 06:11:44:720,37,22471,674.0,5929.26,21679,17391,19359,21679
2026-07-15 06:11:45:720,38,22655,184.0,21555.48,41567,39647,41567,41567
2026-07-15 06:11:46:720,39,23139,484.0,8334.82,32895,27599,32895,32895
2026-07-15 06:11:47:720,40,23834,695.0,5759.08,23983,16199,23951,23983
2026-07-15 06:11:48:720,41,24547,713.0,5603.65,23247,15767,20447,23247
2026-07-15 06:11:49:720,42,25202,655.0,6099.22,36671,19263,36639,36671
2026-07-15 06:11:50:720,43,25881,679.0,5900.37,22399,14239,19247,22399
2026-07-15 06:11:51:720,44,26537,656.0,6080.06,22303,17391,22287,22303
2026-07-15 06:11:52:720,45,27209,672.0,5955.54,29359,18431,24271,29359
2026-07-15 06:11:53:720,46,27905,696.0,5738.63,25551,16831,20911,25551
2026-07-15 06:11:54:720,47,28643,738.0,5424.46,23759,15943,23631,23759
2026-07-15 06:11:55:720,48,29358,715.0,5596.09,48191,24751,48063,48191
2026-07-15 06:11:56:720,49,30094,736.0,5421.68,22783,15535,20159,22783
2026-07-15 06:11:57:720,50,30798,704.0,5686.24,23887,16911,23871,23887
2026-07-15 06:11:58:720,51,31492,694.0,5749.86,26847,18511,26847,26847
2026-07-15 06:11:59:720,52,32201,709.0,5651.53,23759,15639,23711,23759
2026-07-15 06:12:00:720,53,32868,667.0,5990.04,23631,19215,23615,23631
2026-07-15 06:12:01:720,54,33564,696.0,5741.83,21567,17503,21535,21567
2026-07-15 06:12:02:720,55,34239,675.0,5890.46,25023,21327,25007,25023
2026-07-15 06:12:03:720,56,34946,707.0,5684.99,27247,17519,27231,27247
2026-07-15 06:12:04:720,57,35646,700.0,5721.47,22431,18175,21999,22431
2026-07-15 06:12:05:720,58,36386,740.0,5400.58,19343,16023,16831,19343
2026-07-15 06:12:06:720,59,37105,719.0,5550.98,23727,18831,23727,23727
2026-07-15 06:12:07:720,60,37839,734.0,5461.2,21247,15607,18559,21247
2026-07-15 06:12:08:720,61,38553,714.0,5590.96,21487,17311,21439,21487
2026-07-15 06:12:09:720,62,39253,700.0,5709.61,22031,16927,21999,22031
2026-07-15 06:12:10:720,63,39922,669.0,5985.3,26223,19119,26223,26223
2026-07-15 06:12:11:720,64,40586,664.0,6005.98,22879,17455,20447,22879
2026-07-15 06:12:12:720,65,41201,615.0,6517.34,25583,20079,25583,25583
2026-07-15 06:12:13:720,66,41860,659.0,6067.47,24447,15727,23759,24447
2026-07-15 06:12:14:720,67,42579,719.0,5513.59,22095,18447,21999,22095
2026-07-15 06:12:15:720,68,43290,711.0,5664.29,31903,20687,31871,31903
2026-07-15 06:12:16:720,69,44040,750.0,5339.54,20751,18175,20735,20751
2026-07-15 06:12:17:720,70,44621,581.0,6718.91,36287,29311,35199,36287
2026-07-15 06:12:18:720,71,44835,214.0,19100.12,41279,33471,41279,41279
2026-07-15 06:12:19:720,72,45503,668.0,5985.47,29967,17743,27343,29967
2026-07-15 06:12:20:720,73,46183,680.0,5873.24,22239,15175,22207,22239
2026-07-15 06:12:21:720,74,46858,675.0,5923.67,20799,18623,20783,20799
2026-07-15 06:12:22:720,75,47588,730.0,5479.13,16143,14351,15375,16143
2026-07-15 06:12:23:720,76,48315,727.0,5499.26,16703,14703,16703,16703
2026-07-15 06:12:24:720,77,49091,776.0,5152.8,16039,15079,16015,16039
2026-07-15 06:12:25:720,78,49843,752.0,5290.76,23263,14767,21263,23263
2026-07-15 06:12:26:720,79,50582,739.0,5403.15,18991,14335,18943,18991
2026-07-15 06:12:27:720,80,51268,686.0,5876.27,50207,20383,50143,50207
2026-07-15 06:12:28:720,81,51959,691.0,5787.87,26079,16735,26031,26079
2026-07-15 06:12:29:720,82,52643,684.0,5840.23,26127,19039,21903,26127
2026-07-15 06:12:30:720,83,53311,668.0,5975.37,22879,15447,22863,22879
2026-07-15 06:12:31:720,84,53994,683.0,5857.89,30495,18047,23887,30495
2026-07-15 06:12:32:720,85,54696,702.0,5705.46,20623,15999,20559,20623
2026-07-15 06:12:33:720,86,55410,714.0,5586.89,26623,20623,26591,26623
2026-07-15 06:12:34:720,87,56128,718.0,5574.93,22959,14511,22943,22959
2026-07-15 06:12:35:720,88,56886,758.0,5275.18,22383,13807,22367,22383
2026-07-15 06:12:36:720,89,57609,723.0,5532.65,21199,18031,21199,21199
2026-07-15 06:12:37:720,90,58324,715.0,5598.23,22943,16495,22927,22943
2026-07-15 06:12:38:720,91,59046,722.0,5519.05,16463,14535,15687,16463
2026-07-15 06:12:39:720,92,59738,692.0,5788.9,23263,20607,23231,23263
2026-07-15 06:12:40:720,93,60431,693.0,5768.39,19551,15999,17231,19551
2026-07-15 06:12:41:720,94,61089,658.0,6086.83,22767,16735,22767,22767
2026-07-15 06:12:42:720,95,61754,665.0,6003.39,22111,16927,20463,22111
2026-07-15 06:12:43:720,96,62451,697.0,5683.73,20095,15511,16719,20095
2026-07-15 06:12:44:720,97,63098,647.0,6207.55,22639,20143,22623,22639
2026-07-15 06:12:45:720,98,63842,744.0,5405.23,17343,15919,17311,17343
2026-07-15 06:12:46:720,99,64588,746.0,5361.71,23263,17199,23231,23263
2026-07-15 06:12:47:720,100,65289,701.0,5692.18,28207,18799,23007,28207
2026-07-15 06:12:48:720,101,65998,709.0,5643.45,22479,18863,22399,22479
2026-07-15 06:12:49:720,102,66689,691.0,5784.1,22751,19183,22287,22751
2026-07-15 06:12:50:720,103,66882,193.0,20572.64,38751,38655,38751,38751
2026-07-15 06:12:51:720,104,67540,658.0,6126.89,27951,21871,27535,27951
2026-07-15 06:12:52:720,105,68259,719.0,5562.95,21695,14895,21663,21695
2026-07-15 06:12:53:720,106,68993,734.0,5448.98,22127,15983,19583,22127
2026-07-15 06:12:54:720,107,69739,746.0,5357.41,20687,17871,20687,20687
2026-07-15 06:12:55:720,108,70504,765.0,5218.24,15863,10095,15839,15863
2026-07-15 06:12:56:720,109,71211,707.0,5660.94,26127,15783,26127,26127
