timestamp,elapsed_sec,blks_hit,blks_read,hit_delta,read_delta,buffer_hit_ratio_pct
1784088667,1,2975,196,,,
1784088668,2,3334,271,359,75,82.72
1784088669,3,3649,271,315,0,100.00
1784088670,4,6739,779,3090,508,85.88
1784088671,5,8449,1063,1710,284,85.76
1784088672,6,9856,1370,1407,307,82.09
1784088673,7,11504,1639,1648,269,85.97
1784088674,8,13073,1909,1569,270,85.32
1784088675,9,19913,3253,6840,1344,83.58
1784088676,10,27546,4614,7633,1361,84.87
1784088677,11,31567,5320,4021,706,85.06
1784088678,12,40116,6845,8549,1525,84.86
1784088679,13,47558,8194,7442,1349,84.65
1784088680,14,53534,9240,5976,1046,85.10
1784088681,15,58009,9997,4475,757,85.53
1784088682,16,64934,11214,6925,1217,85.05
1784088683,17,70470,12159,5536,945,85.42
1784088684,18,76220,13106,5750,947,85.86
1784088685,19,82133,14042,5913,936,86.33
1784088686,20,88250,14996,6117,954,86.51
1784088687,21,94557,15965,6307,969,86.68
1784088688,22,100707,16916,6150,951,86.61
1784088689,23,107024,17850,6317,934,87.12
1784088690,24,113178,18758,6154,908,87.14
1784088691,25,119009,19685,5831,927,86.28
1784088692,26,124515,20523,5506,838,86.79
1784088693,27,130299,21408,5784,885,86.73
1784088694,28,135902,22240,5603,832,87.07
1784088695,29,141892,23125,5990,885,87.13
1784088696,30,147926,23967,6034,842,87.75
1784088697,31,154286,24885,6360,918,87.39
1784088698,32,160624,25818,6338,933,87.17
1784088699,33,166648,26657,6024,839,87.78
1784088700,34,172094,27466,5446,809,87.07
1784088701,35,177782,28319,5688,853,86.96
1784088702,36,183829,29180,6047,861,87.54
1784088703,37,189775,30014,5946,834,87.70
1784088704,38,195508,30857,5733,843,87.18
1784088705,39,200471,31594,4963,737,87.07
1784088706,40,202171,31789,1700,195,89.71
1784088707,41,207321,32584,5150,795,86.63
1784088708,42,213373,33446,6052,862,87.53
1784088709,43,219499,34330,6126,884,87.39
1784088710,44,225229,35100,5730,770,88.15
