t_monotonic,t_since_run_start,timestamp_unix,event,details
43812.785620324,0.0012015559987048618,1784088040.8980424,run_start,
43812.969497867,0.18507909899926744,1784088041.0819201,source_vm_started,pid=78233
43813.07112522,0.28670645199599676,1784088041.1835482,source_qmp_ready,
43823.848337078,11.06391830999928,1784088051.960759,ssh_ready,
43823.999726262,11.215307493999717,1784088052.1121485,postgres_ready,
43824.437048702,11.65262993399665,1784088052.5494707,source_benchmark_start,
43824.437076822,11.652658054001222,1784088052.5494986,benchmark_start,
43974.437149572,161.65273080399493,1784088202.5495727,destination_boot_start,
43974.437488318,161.65306954999687,1784088202.54991,destination_process_started,pid=78518
43974.539637805,161.755219036997,1784088202.6520605,destination_qmp_ready,
43990.632886651,177.8484678829991,1784088218.7453086,destination_ssh_ready,
43990.958070733,178.17365196500032,1784088219.070493,destination_standby_postgres_ready,
44014.757129826,201.97271105799882,1784088242.869552,standby_ready,lag_bytes=16559888
44015.791178348,203.0067595799992,1784088243.9036005,source_shutdown_request,
44017.558083779,204.7736650109946,1784088245.6705058,source_powered_off,
44017.558106228,204.77368746000138,1784088245.670528,standby_replay_drain_start,
44017.875768445,205.09134967700084,1784088245.9881904,standby_replay_drained,
44017.875788465,205.09136969699466,1784088245.9882102,promotion_start,
44018.237266391,205.45284762299707,1784088246.3496883,promotion_complete,
44018.720464075,205.93604530699668,1784088246.8328862,destination_benchmark_start,
44220.427860269,407.6434415010008,1784088448.5402822,benchmark_end,
