t_monotonic,t_since_run_start,timestamp_unix,event,details
42088.349431331,0.0029884109972044826,1784086316.4618535,run_start,
42088.493292869,0.14684994900017045,1784086316.6057158,source_vm_started,pid=75007
42088.59555056,0.24910763999650953,1784086316.7079728,source_qmp_ready,
42100.443226215,12.096783294997294,1784086328.5556483,ssh_ready,
42100.594151752,12.247708831993805,1784086328.7065737,postgres_ready,
42101.043870063,12.697427142993547,1784086329.1562922,source_benchmark_start,
42101.043890123,12.697447202997864,1784086329.1563118,benchmark_start,
42251.043961613,162.69751869299944,1784086479.1563845,destination_boot_start,
42251.04426034,162.6978174199976,1784086479.1566823,destination_process_started,pid=75306
42251.146121031,162.79967811099777,1784086479.258543,destination_qmp_ready,
42267.040264867,178.69382194699574,1784086495.1526868,destination_ssh_ready,
42267.335970923,178.98952800299594,1784086495.4483929,destination_standby_postgres_ready,
42306.873908495,218.5274655749963,1784086534.9863303,standby_ready,lag_bytes=0
42307.612239416,219.26579649599444,1784086535.7246616,source_shutdown_request,
42308.929423056,220.58298013599415,1784086537.0418453,source_powered_off,
42308.929451316,220.58300839599542,1784086537.0418732,standby_replay_drain_start,
42309.22697616,220.88053323999338,1784086537.3393981,standby_replay_drained,
42309.22699685,220.88055392999377,1784086537.3394186,promotion_start,
42309.586026971,221.23958405099984,1784086537.698449,promotion_complete,
42310.049630088,221.70318716799375,1784086538.1620522,destination_benchmark_start,
42511.654312499,423.30786957899545,1784086739.7667348,benchmark_end,
