timestamp,elapsed_sec,total_operations,current_ops_per_sec,avg_latency_us,max_latency_us,p99_latency_us,p999_latency_us,p9999_latency_us
2026-07-14 23:33:27:335,1,1547,1547.0,9377.12,32575,22863,30751,32575
2026-07-14 23:33:28:335,2,3378,1831.0,8747.41,24063,17295,19151,24063
2026-07-14 23:33:29:335,3,5236,1858.0,8605.27,20735,17887,19215,20735
2026-07-14 23:33:30:335,4,9585,4349.0,3680.43,22175,11871,18351,22175
2026-07-14 23:33:31:335,5,14083,4498.0,3552.75,55135,13079,54175,55135
2026-07-14 23:33:32:335,6,18257,4174.0,3823.97,31855,17311,27455,31855
2026-07-14 23:33:33:335,7,23150,4893.0,3269.88,25039,15039,21679,25039
2026-07-14 23:33:34:335,8,28014,4864.0,3293.11,19855,13975,19359,19855
2026-07-14 23:33:35:335,9,32709,4695.0,3405.98,24127,15311,20415,24127
2026-07-14 23:33:36:335,10,37868,5159.0,3092.24,28255,12527,16927,24079
2026-07-14 23:33:37:335,11,42724,4856.0,3301.15,28687,14303,18543,28687
2026-07-14 23:33:38:335,12,47711,4987.0,3204.58,20943,14087,18399,20943
2026-07-14 23:33:39:335,13,52837,5126.0,3117.37,21215,13983,20303,21151
2026-07-14 23:33:40:335,14,58030,5193.0,3079.23,24943,12239,19711,23151
2026-07-14 23:33:41:335,15,63295,5265.0,3037.92,24463,11823,17871,23663
2026-07-14 23:33:42:335,16,68307,5012.0,3189.55,28271,13671,18991,22767
2026-07-14 23:33:43:335,17,73513,5206.0,3068.88,22815,14127,18911,19903
2026-07-14 23:33:44:335,18,78713,5200.0,3078.3,28543,12951,22207,27423
2026-07-14 23:33:45:335,19,84078,5365.0,2977.94,22175,12167,20959,22095
2026-07-14 23:33:46:335,20,89439,5361.0,2982.99,24655,13495,18255,23839
2026-07-14 23:33:47:335,21,94779,5340.0,2995.87,26895,13519,16943,26719
2026-07-14 23:33:48:335,22,99827,5048.0,3166.34,20399,12551,18639,18815
2026-07-14 23:33:49:335,23,105276,5449.0,2934.04,26655,11799,20255,25727
2026-07-14 23:33:50:335,24,110672,5396.0,2953.28,17503,12847,17439,17503
2026-07-14 23:33:51:335,25,115827,5155.0,3105.31,27119,12999,21695,22655
2026-07-14 23:33:52:335,26,121144,5317.0,3019.32,38911,13743,37887,37983
2026-07-14 23:33:53:335,27,126275,5131.0,3111.22,16127,12247,15999,16103
2026-07-14 23:33:54:335,28,131814,5539.0,2891.38,16607,11839,16239,16495
2026-07-14 23:33:55:335,29,135683,3869.0,4133.65,46015,18319,30111,46015
2026-07-14 23:33:56:335,30,140466,4783.0,3310.03,22527,16023,20399,22527
2026-07-14 23:33:57:335,31,141572,1106.0,14539.35,50527,24223,46783,50527
2026-07-14 23:33:58:335,32,142595,1023.0,15539.26,128191,36927,92863,128191
2026-07-14 23:33:59:335,33,146183,3588.0,4507.48,128191,18591,63071,128191
2026-07-14 23:34:00:335,34,151941,5758.0,2774.63,26063,10151,23743,25423
2026-07-14 23:34:01:335,35,157425,5484.0,2913.65,27391,13415,17471,22447
2026-07-14 23:34:02:335,36,161531,4106.0,3893.68,30399,17327,27807,30399
2026-07-14 23:34:03:335,37,163925,2394.0,6698.93,27983,22975,27887,27983
2026-07-14 23:34:04:335,38,166331,2406.0,6545.15,47263,25327,30447,47263
2026-07-14 23:34:05:335,39,168544,2213.0,7297.52,34911,25455,31071,34911
2026-07-14 23:34:06:335,40,170858,2314.0,6952.23,49087,24015,35679,49087
2026-07-14 23:34:07:335,41,173170,2312.0,6913.84,57055,22063,39135,57055
2026-07-14 23:34:08:335,42,175358,2188.0,7267.44,51615,25503,33887,51615
2026-07-14 23:34:09:335,43,177574,2216.0,7265.91,41151,26031,34687,41151
2026-07-14 23:34:10:335,44,179754,2180.0,7318.11,55295,30223,36127,55295
2026-07-14 23:34:11:335,45,181708,1954.0,8168.69,35231,26127,35071,35231
2026-07-14 23:34:12:335,46,183709,2001.0,8025.29,45087,27743,34175,45087
2026-07-14 23:34:13:335,47,185770,2061.0,7723.45,61695,28415,51263,61695
2026-07-14 23:34:14:335,48,187797,2027.0,7879.12,120703,29519,59199,120703
2026-07-14 23:34:15:335,49,189709,1912.0,8399.65,37023,27327,34335,37023
2026-07-14 23:34:16:335,50,191729,2020.0,7923.77,39647,26447,32863,39647
2026-07-14 23:34:17:335,51,193657,1928.0,8318.96,45887,30703,40703,45887
2026-07-14 23:34:18:335,52,195526,1869.0,8538.82,47935,32383,35807,47935
2026-07-14 23:34:19:335,53,197627,2101.0,7628.73,53247,27519,35295,53247
2026-07-14 23:34:20:335,54,199637,2010.0,7962.19,43295,28559,35519,43295
2026-07-14 23:34:21:335,55,201611,1974.0,8089.18,46495,28991,30735,46495
2026-07-14 23:34:22:335,56,203337,1726.0,9298.15,57503,34175,38879,57503
2026-07-14 23:34:23:335,57,205316,1979.0,8071.52,50079,26815,39775,50079
2026-07-14 23:34:24:335,58,207063,1747.0,9166.39,69247,28543,55775,69247
2026-07-14 23:34:25:335,59,208979,1916.0,8297.18,37055,25775,34367,37055
2026-07-14 23:34:26:335,60,210215,1236.0,12945.26,50655,33887,48447,50655
2026-07-14 23:34:27:335,61,212266,2051.0,7722.78,55711,26047,39679,55711
2026-07-14 23:34:28:335,62,214344,2078.0,7813.32,34175,25519,31471,34175
2026-07-14 23:34:29:335,63,216398,2054.0,7795.82,34847,25631,34783,34847
2026-07-14 23:34:30:335,64,218422,2024.0,7864.08,73855,26751,56319,73855
2026-07-14 23:34:31:335,65,219921,1499.0,10676.57,98815,35231,68479,98815
2026-07-14 23:34:32:335,66,221847,1926.0,8342.66,46975,30223,36927,46975
2026-07-14 23:34:33:335,67,223925,2078.0,7673.38,47711,29295,44511,47711
2026-07-14 23:34:34:335,68,225678,1753.0,9146.82,63103,32863,37375,63103
2026-07-14 23:34:35:335,69,227464,1786.0,8901.94,77951,32831,55711,77951
2026-07-14 23:34:36:335,70,228898,1434.0,11144.3,88767,37311,65087,88767
2026-07-14 23:34:37:335,71,230658,1760.0,8989.56,57567,30879,48799,57567
2026-07-14 23:34:38:335,72,232631,1973.0,8233.61,37407,33311,37215,37407
