timestamp,elapsed_sec,total_operations,current_ops_per_sec,avg_latency_us,max_latency_us,p99_latency_us,p999_latency_us,p9999_latency_us
2026-07-14 23:49:31:531,1,1487,1487.0,9809.48,33503,30831,33343,33503
2026-07-14 23:49:32:531,2,3423,1936.0,8271.44,18463,16847,18351,18463
2026-07-14 23:49:33:531,3,5398,1975.0,8086.29,37247,15263,23215,37247
2026-07-14 23:49:34:531,4,7368,1970.0,8116.25,21407,17391,20559,21407
2026-07-14 23:49:35:531,5,11497,4129.0,3719.16,21007,12719,15511,21007
2026-07-14 23:49:36:531,6,15971,4474.0,3722.1,55807,15183,54943,55807
2026-07-14 23:49:37:531,7,20630,4659.0,3430.02,25983,14711,21119,25983
2026-07-14 23:49:38:531,8,25688,5058.0,3160.28,27007,13799,20335,23663
2026-07-14 23:49:39:531,9,30477,4789.0,3333.23,27039,14151,18623,27039
2026-07-14 23:49:40:531,10,35590,5113.0,3118.0,23951,13839,23183,23935
2026-07-14 23:49:41:531,11,40565,4975.0,3228.67,30879,12783,18463,30879
2026-07-14 23:49:42:531,12,45589,5024.0,3175.85,26703,13911,26607,26671
2026-07-14 23:49:43:531,13,50830,5241.0,3052.07,21855,11607,20623,20719
2026-07-14 23:49:44:531,14,55957,5127.0,3122.37,22031,14143,21711,21983
2026-07-14 23:49:45:531,15,61184,5227.0,3059.5,26319,12863,25551,25679
2026-07-14 23:49:46:531,16,66353,5169.0,3091.03,20223,14207,19215,19391
2026-07-14 23:49:47:531,17,71619,5266.0,3037.08,26463,13903,18287,19231
2026-07-14 23:49:48:531,18,76897,5278.0,3025.79,18911,12311,18191,18319
2026-07-14 23:49:49:531,19,81959,5062.0,3133.22,22975,13087,21791,22895
2026-07-14 23:49:50:531,20,87303,5344.0,3004.22,19151,13623,18271,18447
2026-07-14 23:49:51:531,21,92758,5455.0,2946.66,17679,11119,16895,17663
2026-07-14 23:49:52:531,22,97700,4942.0,3236.57,32703,14415,17487,32703
2026-07-14 23:49:53:531,23,103141,5441.0,2936.28,25519,9503,15735,20223
2026-07-14 23:49:54:531,24,108495,5354.0,2970.15,23983,13023,19279,20191
2026-07-14 23:49:55:531,25,113834,5339.0,3013.17,29999,12631,18351,19055
2026-07-14 23:49:56:531,26,119180,5346.0,2990.49,36191,13095,35231,36095
2026-07-14 23:49:57:531,27,124137,4957.0,3227.73,19663,14255,19567,19663
2026-07-14 23:49:58:531,28,129608,5471.0,2922.06,21823,11999,16431,19951
2026-07-14 23:49:59:531,29,134205,4597.0,3478.22,37791,16927,23103,37791
2026-07-14 23:50:00:531,30,139016,4811.0,3324.74,39167,17407,22239,39167
2026-07-14 23:50:01:531,31,143539,4523.0,3532.76,27759,17855,21327,27759
2026-07-14 23:50:02:531,32,147806,4267.0,3746.09,31311,15559,17583,31311
2026-07-14 23:50:03:531,33,153062,5256.0,3032.52,20463,12375,20319,20415
2026-07-14 23:50:04:531,34,157684,4622.0,3450.94,35455,17519,25455,35455
2026-07-14 23:50:05:531,35,158798,1114.0,14446.89,46271,26671,38111,46271
2026-07-14 23:50:06:531,36,159840,1042.0,15324.57,89407,43263,65183,89407
2026-07-14 23:50:07:531,37,160495,655.0,24072.87,96255,45055,52383,96255
2026-07-14 23:50:08:531,38,161163,668.0,24260.72,97791,48287,74623,97791
2026-07-14 23:50:09:531,39,161670,507.0,31482.9,106815,71807,85887,106815
2026-07-14 23:50:10:531,40,162187,517.0,30403.95,123455,67199,89535,123455
2026-07-14 23:50:11:531,41,162698,511.0,31594.13,133247,63711,89535,133247
2026-07-14 23:50:12:531,42,163214,516.0,30888.15,73407,53919,66623,73407
2026-07-14 23:50:13:531,43,163734,520.0,30859.51,74495,50111,72255,74495
2026-07-14 23:50:14:531,44,164257,523.0,30777.3,71103,45887,63551,71103
