t_monotonic,t_since_run_start,timestamp_unix,event,details
20087.955364179,0.0004172570006630849,1784064316.0677862,run_start,
20087.956244891,0.0012979690000065602,1784064316.0686667,source_vm_started,pid=35032
20088.05778143,0.10283450800125138,1784064316.1702037,source_qmp_ready,
20098.823690651,10.868743728999107,1784064326.9361126,source_ssh_ready,
20098.972062911,11.017115989001468,1784064327.0844848,source_postgres_ready,
20099.408223365,11.453276443000505,1784064327.5206454,benchmark_start,
20199.408312832,111.4533659100016,1784064427.520736,destination_boot_start,
20199.408632739,111.4536858169995,1784064427.5210545,destination_process_started,pid=35204
20199.512476438,111.55752951600152,1784064427.6248987,destination_qmp_ready,
20199.515095844,111.56014892199892,1784064427.6275177,migration_started,
20199.71636989,111.76142296800026,1784064427.828792,postcopy_requested,
20199.917798144,111.96285122200061,1784064428.0302205,postcopy_started,
20201.725874274,113.77092735200131,1784064429.8382964,migration_end,
20203.865713755,115.9107668329998,1784064431.978136,source_terminate_requested,pid=35032
20203.921618813,115.96667189100117,1784064432.0340412,source_terminated,pid=35032
20315.133347175,227.1784002530003,1784064543.2457695,benchmark_end,
