t_monotonic,t_since_run_start,timestamp_unix,event,details
21772.212376112,0.0003700259985635057,1784066000.324798,run_start,
21772.213156865,0.0011507790004543494,1784066000.3255785,source_vm_started,pid=37995
21772.314622855,0.10261676899972372,1784066000.4270449,source_qmp_ready,
21784.754219288,12.542213201999402,1784066012.866641,source_ssh_ready,
21784.905060336,12.693054250001296,1784066013.0174825,source_postgres_ready,
21786.327621599,14.115615513001103,1784066014.4400437,benchmark_start,
21886.327705831,114.11569974500162,1784066114.4401278,destination_boot_start,
21886.327990048,114.11598396200134,1784066114.4404118,destination_process_started,pid=38170
21886.431776067,114.21976998099854,1784066114.544198,destination_qmp_ready,
21886.434423603,114.2224175170013,1784066114.5468454,migration_started,
21886.635719048,114.42371296200145,1784066114.7481413,postcopy_requested,
21886.836593648,114.62458756200067,1784066114.9490159,postcopy_started,
21888.645075384,116.43306929800019,1784066116.7574975,migration_end,
21890.801093106,118.5890870200019,1784066118.9135156,source_terminate_requested,pid=37995
21890.879726946,118.66772086000128,1784066118.9921489,source_terminated,pid=37995
22008.796681977,236.5846758910011,1784066236.909104,benchmark_end,
