t_monotonic,t_since_run_start,timestamp_unix,event,details
20803.398223711,0.0004852050005865749,1784065031.5106459,run_start,
20803.399081284,0.001342777999525424,1784065031.5115032,source_vm_started,pid=36318
20803.500463424,0.1027249180006038,1784065031.6128855,source_qmp_ready,
20816.575701042,13.17796253599954,1784065044.6881232,source_ssh_ready,
20816.735336739,13.33759823299988,1784065044.8477585,source_postgres_ready,
20817.168825577,13.771087070999783,1784065045.2812474,benchmark_start,
20917.168908551,113.77117004500178,1784065145.2813313,destination_boot_start,
20917.169255318,113.77151681200121,1784065145.2816772,destination_process_started,pid=36487
20917.273120606,113.87538210000275,1784065145.3855426,destination_qmp_ready,
20917.275836521,113.87809801500043,1784065145.3882582,migration_started,
20917.476961378,114.07922287200199,1784065145.5893834,postcopy_requested,
20917.678073805,114.28033529900131,1784065145.790496,postcopy_started,
20919.487547383,116.0898088770009,1784065147.5999696,migration_end,
20921.62339554,118.2256570339996,1784065149.7358174,source_terminate_requested,pid=36318
20921.687546182,118.28980767599933,1784065149.7999682,source_terminated,pid=36318
21035.781360268,232.38362176200098,1784065263.893783,benchmark_end,
