timestamp,elapsed_sec,total_operations,current_ops_per_sec,avg_latency_us,max_latency_us,p99_latency_us,p999_latency_us,p9999_latency_us
2026-07-14 23:21:37:656,1,1572,1570.43,9213.95,31519,21663,31231,31519
2026-07-14 23:21:38:656,2,5904,4332.0,3690.22,24239,12143,17967,24239
2026-07-14 23:21:39:656,3,10709,4809.81,3324.42,10591,7307,9551,10591
2026-07-14 23:21:40:656,4,14835,4121.88,3865.22,47487,22191,46623,47487
2026-07-14 23:21:41:656,5,19389,4554.0,3496.44,21631,14295,20719,21631
2026-07-14 23:21:42:656,6,24345,4956.0,3238.64,22687,13303,21023,22687
2026-07-14 23:21:43:656,7,29133,4792.79,3350.38,27103,14271,20799,27103
2026-07-14 23:21:44:656,8,34045,4912.0,3252.45,23247,13167,22271,23247
2026-07-14 23:21:45:656,9,39072,5027.0,3182.88,20415,14127,20255,20335
2026-07-14 23:21:46:656,10,44055,4978.02,3210.05,19583,12159,19343,19583
2026-07-14 23:21:47:656,11,49314,5264.26,3040.35,21727,10623,18351,18431
2026-07-14 23:21:48:656,12,54446,5126.87,3114.56,22095,15839,19567,22079
2026-07-14 23:21:49:656,13,59600,5154.0,3098.41,18143,13087,18031,18127
2026-07-14 23:21:50:656,14,64696,5101.1,3141.62,31087,14295,18511,21727
2026-07-14 23:21:51:656,15,69901,5199.8,3072.46,18255,14175,17183,18239
2026-07-14 23:21:52:656,16,75145,5244.0,3046.61,22719,12327,18223,18335
2026-07-14 23:21:53:656,17,80459,5314.0,3012.35,27519,12063,21695,22415
2026-07-14 23:21:54:656,18,85777,5323.32,3003.83,17039,12647,16079,16943
2026-07-14 23:21:55:656,19,91211,5434.0,2940.68,17407,10751,16479,16719
2026-07-14 23:21:56:656,20,96314,5097.9,3121.59,22671,14143,18159,18975
2026-07-14 23:21:57:656,21,101770,5461.46,2942.62,17967,11783,17839,17919
2026-07-14 23:21:58:656,22,106994,5224.0,3065.99,18351,12911,16783,18239
2026-07-14 23:21:59:656,23,112184,5190.0,3081.98,28319,12583,17983,21535
2026-07-14 23:22:00:656,24,117585,5395.6,2950.85,26255,12199,15935,21487
2026-07-14 23:22:01:656,25,122722,5137.0,3103.51,22143,13135,18591,20751
2026-07-14 23:22:02:656,26,128117,5395.0,2974.77,36191,12375,32351,34431
2026-07-14 23:22:03:656,27,133476,5359.0,2985.41,18239,13783,17375,18111
2026-07-14 23:22:04:656,28,137669,4193.0,3822.59,44223,16671,26623,44223
2026-07-14 23:22:05:656,29,141810,4141.0,3834.95,50719,17391,24063,50719
2026-07-14 23:22:06:656,30,146719,4909.0,3282.24,45247,16127,22143,45247
2026-07-14 23:22:07:656,31,151694,4979.98,3210.05,26447,15319,20959,26447
2026-07-14 23:22:08:656,32,156901,5201.8,3075.07,25759,14575,18799,25647
2026-07-14 23:22:09:656,33,160839,3941.94,4054.79,82303,16927,43999,82303
2026-07-14 23:22:10:656,34,165575,4736.0,3382.96,24015,15639,19183,24015
2026-07-14 23:22:11:656,35,170303,4723.28,3362.46,40607,18783,22079,40607
2026-07-14 23:22:12:656,36,174193,3893.89,4110.22,40863,17215,23151,40863
2026-07-14 23:22:13:656,37,178646,4448.55,3597.39,25839,14679,25743,25839
2026-07-14 23:22:14:656,38,181065,2421.42,6634.49,43231,25023,28303,43231
2026-07-14 23:22:15:656,39,183530,2465.0,6451.63,30079,23519,26879,30079
2026-07-14 23:22:16:656,40,185360,1830.0,8783.1,47647,31775,44575,47647
2026-07-14 23:22:17:656,41,187498,2135.86,7427.46,41279,25759,31647,41279
2026-07-14 23:22:18:656,42,188272,774.0,20757.43,123775,38463,103423,123775
2026-07-14 23:22:19:656,43,190332,2062.06,7796.45,41791,24223,36607,41791
2026-07-14 23:22:20:656,44,192264,1932.0,8273.41,55135,31103,37023,55135
2026-07-14 23:22:21:656,45,194325,2058.94,7763.5,39551,24943,36607,39551
2026-07-14 23:22:22:656,46,196254,1930.93,8295.23,40991,26207,39871,40991
2026-07-14 23:22:23:656,47,198227,1971.03,8114.0,43455,26703,36735,43455
2026-07-14 23:22:24:656,48,200139,1913.91,8347.9,44671,27327,37023,44671
