timestamp,elapsed_sec,total_operations,current_ops_per_sec,avg_latency_us,max_latency_us,p99_latency_us,p999_latency_us,p9999_latency_us
2026-07-14 18:36:48:463,1,643,643.0,5773.7,28735,12039,28271,28735
2026-07-14 18:36:49:463,2,1362,719.0,5556.01,12839,11927,12511,12839
2026-07-14 18:36:50:463,3,2041,679.0,5886.93,20543,12263,16159,20543
2026-07-14 18:36:51:463,4,2736,695.0,5726.97,14167,12239,12655,14167
2026-07-14 18:36:52:463,5,3566,830.0,4784.89,20607,12239,20591,20607
2026-07-14 18:36:53:463,6,4507,941.0,4270.7,12727,11711,12679,12727
2026-07-14 18:36:54:463,7,5430,923.0,4333.22,12127,11775,12087,12127
2026-07-14 18:36:55:463,8,6311,881.0,4523.85,13303,11679,13271,13303
2026-07-14 18:36:56:463,9,7899,1588.0,2519.55,17151,8255,11975,17151
2026-07-14 18:36:57:463,10,10116,2217.0,1805.26,7539,4463,7507,7539
2026-07-14 18:36:58:463,11,12100,1984.0,2013.66,50463,7903,47391,50463
2026-07-14 18:36:59:463,12,14051,1951.0,2042.56,24575,8031,24559,24575
2026-07-14 18:37:00:463,13,16120,2069.0,1935.95,17551,8055,17455,17551
2026-07-14 18:37:01:463,14,18127,2007.0,1990.38,17247,9863,15015,17247
2026-07-14 18:37:02:463,15,20181,2054.0,1946.25,17039,9599,16639,17039
2026-07-14 18:37:03:463,16,22199,2018.0,1979.17,16511,8375,16031,16511
2026-07-14 18:37:04:463,17,24346,2147.0,1861.02,17071,4951,16975,17071
2026-07-14 18:37:05:463,18,26340,1994.0,1999.71,18815,9215,18815,18815
2026-07-14 18:37:06:463,19,28364,2024.0,1977.43,16639,9855,14407,16639
2026-07-14 18:37:07:463,20,30440,2076.0,1920.19,15831,9135,15023,15831
2026-07-14 18:37:08:463,21,32511,2071.0,1933.12,17007,8951,14183,17007
2026-07-14 18:37:09:463,22,34492,1981.0,2016.42,18447,10631,15927,18447
2026-07-14 18:37:10:463,23,36568,2076.0,1912.12,12991,8055,12959,12991
2026-07-14 18:37:11:463,24,38599,2031.0,1981.22,16159,9127,16055,16159
2026-07-14 18:37:12:463,25,40653,2054.0,1944.57,16495,9183,16343,16495
2026-07-14 18:37:13:463,26,42587,1934.0,2060.1,40255,9271,34751,40255
2026-07-14 18:37:14:876,27,44634,1449.72,1957.82,16183,9495,16143,16183
2026-07-14 18:37:15:876,28,46632,1998.0,1998.91,23919,9383,14151,23919
2026-07-14 18:37:16:876,29,48701,2069.0,1927.82,17663,7991,14223,17663
2026-07-14 18:37:17:876,30,50797,2096.0,1909.36,15975,7175,15959,15975
2026-07-14 18:37:18:876,31,52831,2034.0,1964.79,18463,8015,16047,18463
2026-07-14 18:37:19:876,32,54796,1965.0,2032.7799999999997,15455,10471,15351,15455
2026-07-14 18:37:20:876,33,56889,2093.0,1908.54,15631,7523,14319,15631
2026-07-14 18:37:21:876,34,58689,1800.0,2206.57,20559,13855,20527,20559
2026-07-14 18:37:22:876,35,58998,309.0,13011.22,28207,23679,28207,28207
2026-07-14 18:37:23:876,36,59311,313.0,12706.11,19935,19391,19935,19935
2026-07-14 18:37:24:876,37,59626,315.0,12672.47,28159,21487,28159,28159
2026-07-14 18:37:25:876,38,61623,1997.0,2016.64,16815,11751,16783,16815
2026-07-14 18:37:26:876,39,63659,2036.0,1962.72,12623,7935,11791,12623
2026-07-14 18:37:27:876,40,65770,2111.0,1893.27,12287,7895,9679,12287
2026-07-14 18:37:28:876,41,67844,2074.0,1926.4,12223,7143,11631,12223
2026-07-14 18:37:29:876,42,69882,2038.0,1962.15,13887,7987,11967,13887
2026-07-14 18:37:30:876,43,72028,2146.0,1860.79,13039,5835,12911,13039
2026-07-14 18:37:31:876,44,74072,2044.0,1957.68,15847,7895,11055,15847
2026-07-14 18:37:32:876,45,75940,1868.0,2134.11,33599,11519,33535,33599
2026-07-14 18:37:33:876,46,76858,918.0,4361.72,24143,20351,24095,24143
2026-07-14 18:37:34:876,47,77788,930.0,4298.35,24383,20479,24303,24383
2026-07-14 18:37:35:876,48,78585,797.0,5010.74,27359,16671,27343,27359
2026-07-14 18:37:36:876,49,79253,668.0,5979.9,27775,16495,27695,27775
2026-07-14 18:37:37:876,50,79928,675.0,5932.87,27551,21631,27039,27551
2026-07-14 18:37:38:876,51,80594,666.0,6001.74,24687,22991,24367,24687
2026-07-14 18:37:39:876,52,81231,637.0,6232.23,24783,20591,24783,24783
2026-07-14 18:37:40:876,53,81922,691.0,5834.97,22815,17167,17679,22815
2026-07-14 18:37:41:876,54,82583,661.0,6052.93,37567,17183,25871,37567
2026-07-14 18:37:42:876,55,83256,673.0,5941.56,26239,16863,26223,26239
2026-07-14 18:37:43:876,56,83929,673.0,5936.8,23471,16607,19167,23471
2026-07-14 18:37:44:876,57,84561,632.0,6301.26,27855,18831,24703,27855
2026-07-14 18:37:45:876,58,85223,662.0,6059.79,29215,18751,29183,29215
2026-07-14 18:37:46:876,59,85895,672.0,5949.91,29935,17199,29919,29935
2026-07-14 18:37:47:876,60,86592,697.0,5751.39,18207,16495,18159,18207
2026-07-14 18:37:48:876,61,87213,621.0,6432.19,30895,26527,30863,30895
2026-07-14 18:37:49:876,62,87923,710.0,5629.38,25263,19695,25151,25263
2026-07-14 18:37:50:876,63,88616,693.0,5769.11,25999,16895,25983,25999
2026-07-14 18:37:51:876,64,89287,671.0,5966.15,27615,18799,27583,27615
2026-07-14 18:37:52:876,65,89965,678.0,5894.73,28975,18879,26799,28975
2026-07-14 18:37:53:876,66,90606,641.0,6233.48,26591,17055,26575,26591
2026-07-14 18:37:54:876,67,91262,656.0,6103.13,30159,20991,29743,30159
2026-07-14 18:37:55:876,68,91941,679.0,5887.58,17727,17215,17679,17727
2026-07-14 18:37:56:876,69,92202,261.0,15133.98,63103,43487,63103,63103
2026-07-14 18:37:57:876,70,92384,182.0,22064.92,35615,34783,35615,35615
2026-07-14 18:37:58:876,71,92550,166.0,24006.36,40095,36223,40095,40095
2026-07-14 18:37:59:876,72,93017,467.0,8663.41,54847,36895,54847,54847
2026-07-14 18:38:00:876,73,93697,680.0,5830.44,23423,16047,23423,23423
2026-07-14 18:38:01:876,74,94349,652.0,6178.63,25983,18431,25983,25983
2026-07-14 18:38:02:876,75,95020,671.0,5966.89,24095,16799,24047,24095
2026-07-14 18:38:03:876,76,95671,651.0,6127.83,25503,16623,24079,25503
2026-07-14 18:38:04:876,77,96356,685.0,5848.14,23263,16127,18751,23263
2026-07-14 18:38:05:876,78,97003,647.0,6178.98,29471,16447,28271,29471
2026-07-14 18:38:06:876,79,97663,660.0,6021.64,33311,23679,33311,33311
2026-07-14 18:38:07:876,80,98331,668.0,6032.22,25471,16415,22831,25471
2026-07-14 18:38:08:876,81,98988,657.0,6082.59,28399,18351,28367,28399
2026-07-14 18:38:09:876,82,99644,656.0,6088.81,23695,17407,23695,23695
2026-07-14 18:38:10:876,83,100306,662.0,6031.78,25023,17679,25007,25023
2026-07-14 18:38:11:876,84,101006,700.0,5727.77,22703,17615,21839,22703
2026-07-14 18:38:12:876,85,101668,662.0,6047.62,28719,21919,28703,28719
2026-07-14 18:38:13:876,86,102347,679.0,5880.56,24271,19903,23855,24271
2026-07-14 18:38:14:876,87,103001,654.0,6108.82,23407,17775,23391,23407
2026-07-14 18:38:15:876,88,103653,652.0,6144.25,24591,19599,24575,24591
