timestamp,elapsed_sec,blks_hit,blks_read,hit_delta,read_delta,buffer_hit_ratio_pct
1784083603,0,23747,780,,,
1784083604,1,24134,832,387,52,88.15
1784083605,2,32851,2144,8717,1312,86.92
1784083606,3,40269,3272,7418,1128,86.80
1784083607,4,48259,4382,7990,1110,87.80
1784083608,5,57909,5707,9650,1325,87.93
1784083609,6,78558,8484,20649,2777,88.15
1784083610,7,99723,11212,21165,2728,88.58
1784083611,8,121259,13828,21536,2616,89.17
1784083612,9,140876,16063,19617,2235,89.77
1784083613,10,161096,18287,20220,2224,90.09
1784083614,11,180277,20354,19181,2067,90.27
1784083615,12,200054,22434,19777,2080,90.48
1784083616,13,220121,24551,20067,2117,90.46
1784083617,14,240217,26742,20096,2191,90.17
1784083618,15,260073,28937,19856,2195,90.05
1784083619,16,279610,31028,19537,2091,90.33
1784083620,17,299111,33166,19501,2138,90.12
1784083621,18,318828,35434,19717,2268,89.68
1784083622,19,337534,37502,18706,2068,90.05
1784083623,20,357280,39710,19746,2208,89.94
1784083624,21,376428,41844,19148,2134,89.97
1784083625,22,395922,44044,19494,2200,89.86
1784083626,23,415366,46307,19444,2263,89.57
1784083627,24,435140,48598,19774,2291,89.62
1784083628,25,453964,50743,18824,2145,89.77
1784083629,26,473815,53066,19851,2323,89.52
1784083631,28,492796,55225,18981,2159,89.79
1784083632,29,510835,57353,18039,2128,89.45
1784083633,30,528907,59551,18072,2198,89.16
1784083634,31,547686,61765,18779,2214,89.45
1784083635,32,565545,63911,17859,2146,89.27
1784083636,33,583888,66101,18343,2190,89.33
1784083637,34,602334,68284,18446,2183,89.42
1784083638,35,620887,70487,18553,2203,89.39
1784083639,36,627235,71234,6348,747,89.47
1784083640,37,630260,71559,3025,325,90.30
1784083641,38,633461,71915,3201,356,89.99
1784083642,39,642424,72977,8963,1062,89.41
1784083643,40,661123,75237,18699,2260,89.22
1784083644,41,679642,77484,18519,2247,89.18
1784083645,42,698902,79825,19260,2341,89.16
1784083646,43,713113,81512,14211,1687,89.39
1784083647,44,718103,82153,4990,641,88.62
1784083648,45,726129,83120,8026,967,89.25
1784083649,46,732628,83917,6499,797,89.08
1784083650,47,739266,84735,6638,818,89.03
1784083651,48,748726,85823,9460,1088,89.69
1784083652,49,754970,86552,6244,729,89.55
1784083653,50,760944,87246,5974,694,89.59
1784083654,51,767036,87987,6092,741,89.16
1784083655,52,773008,88683,5972,696,89.56
1784083656,53,779249,89406,6241,723,89.62
1784083657,54,785431,90170,6182,764,89.00
1784083658,55,791776,90953,6345,783,89.02
1784083659,56,798076,91733,6300,780,88.98
1784083660,57,804400,92480,6324,747,89.44
1784083661,58,811980,93394,7580,914,89.24
1784083662,59,817867,94113,5887,719,89.12
1784083663,60,823586,94804,5719,691,89.22
1784083664,61,829655,95580,6069,776,88.66
1784083665,62,835721,96307,6066,727,89.30
1784083666,63,841701,96996,5980,689,89.67
1784083667,64,847716,97747,6015,751,88.90
1784083668,65,854039,98515,6323,768,89.17
1784083669,66,860390,99303,6351,788,88.96
1784083670,67,866684,100076,6294,773,89.06
1784083671,68,872605,100777,5921,701,89.41
1784083672,69,876153,101164,3548,387,90.17
1784083673,70,878001,101365,1848,201,90.19
1784083674,71,881484,101797,3483,432,88.97
1784083675,72,887695,102548,6211,751,89.21
1784083676,73,893855,103291,6160,743,89.24
1784083677,74,899711,104032,5856,741,88.77
1784083678,75,905676,104744,5965,712,89.34
1784083679,76,911803,105497,6127,753,89.06
1784083680,77,918081,106270,6278,773,89.04
1784083681,78,924248,107001,6167,731,89.40
1784083682,79,930625,107797,6377,796,88.90
1784083683,80,936613,108541,5988,744,88.95
1784083684,81,942735,109269,6122,728,89.37
1784083685,82,948667,109961,5932,692,89.55
1784083686,83,954569,110651,5902,690,89.53
1784083687,84,960537,111393,5968,742,88.94
1784083688,85,966364,112098,5827,705,89.21
1784083689,86,972394,112827,6030,729,89.21
1784083690,87,978313,113571,5919,744,88.83
1784083691,88,984427,114332,6114,761,88.93
1784083692,89,990665,115107,6238,775,88.95
1784083693,90,996882,115862,6217,755,89.17
1784083694,91,1002978,116601,6096,739,89.19
1784083695,92,1008918,117337,5940,736,88.98
1784083696,93,1015004,118117,6086,780,88.64
1784083697,94,1021192,118867,6188,750,89.19
1784083698,95,1027166,119608,5974,741,88.97
1784083699,96,1033085,120310,5919,702,89.40
1784083700,97,1039147,121044,6062,734,89.20
1784083701,98,1045312,121827,6165,783,88.73
1784083702,99,1051523,122577,6211,750,89.23
1784083703,100,1057596,123357,6073,780,88.62
1784083704,101,1063670,124134,6074,777,88.66
1784083705,102,1067563,124598,3893,464,89.35
1784083706,103,1069895,124833,2332,235,90.85
1784083707,104,1076119,125599,6224,766,89.04
1784083708,105,1082128,126363,6009,764,88.72
1784083709,106,1088219,127145,6091,782,88.62
