timestamp,elapsed_sec,total_operations,current_ops_per_sec,avg_latency_us,max_latency_us,p99_latency_us,p999_latency_us,p9999_latency_us
2026-07-15 04:59:41:514,1,622,622.0,5953.4,28751,14503,27647,28751
2026-07-15 04:59:42:514,2,1296,674.0,5932.81,15183,12335,14727,15183
2026-07-15 04:59:43:514,3,2002,706.0,5657.58,12271,11911,12263,12271
2026-07-15 04:59:44:514,4,2710,708.0,5627.36,17087,12071,15767,17087
2026-07-15 04:59:45:514,5,3498,788.0,5076.2,11943,11271,11783,11943
2026-07-15 04:59:46:514,6,4424,926.0,4315.06,13823,11447,13799,13823
2026-07-15 04:59:47:514,7,5368,944.0,4223.26,14623,11559,14615,14623
2026-07-15 04:59:48:514,8,6309,941.0,4247.9,11279,10135,10615,11279
2026-07-15 04:59:49:514,9,7817,1508.0,2653.81,11575,9751,11559,11575
2026-07-15 04:59:50:514,10,9967,2150.0,1858.0,10783,4975,9895,10783
2026-07-15 04:59:51:514,11,11953,1986.0,2011.85,53247,7887,50079,53247
2026-07-15 04:59:52:514,12,13970,2017.0,1980.38,17551,9519,16655,17551
2026-07-15 04:59:53:514,13,15962,1992.0,2005.52,15215,9575,14639,15215
2026-07-15 04:59:54:514,14,17994,2032.0,1966.41,17247,8927,16751,17247
2026-07-15 04:59:55:514,15,20092,2098.0,1904.39,18975,7271,14687,18975
2026-07-15 04:59:56:514,16,22069,1977.0,2020.44,16591,10127,16575,16591
2026-07-15 04:59:57:514,17,24097,2028.0,1968.51,16815,9039,15775,16815
2026-07-15 04:59:58:514,18,26127,2030.0,1968.37,15023,7995,12671,15023
2026-07-15 04:59:59:514,19,28190,2063.0,1916.67,15575,8263,14807,15575
2026-07-15 05:00:00:514,20,30272,2082.0,1938.96,24047,8159,18607,24047
2026-07-15 05:00:01:514,21,32330,2058.0,1940.48,16879,8959,14143,16879
2026-07-15 05:00:02:514,22,34264,1934.0,2065.83,15759,8911,15727,15759
2026-07-15 05:00:03:514,23,36353,2089.0,1913.65,16751,9151,14287,16751
2026-07-15 05:00:04:514,24,38398,2045.0,1953.17,15887,8799,14455,15887
2026-07-15 05:00:05:515,25,40478,2080.0,1921.73,22671,9079,22575,22671
2026-07-15 05:00:06:514,26,42479,2001.0,1995.76,36959,9183,33759,36959
2026-07-15 05:00:08:052,27,44491,1308.19,1972.89,16159,8111,15599,16159
2026-07-15 05:00:09:052,28,46510,2019.0,1991.99,19679,10103,15663,19679
2026-07-15 05:00:10:052,29,48598,2088.0,1913.64,14343,9183,14311,14343
2026-07-15 05:00:11:053,30,50664,2066.0,1928.62,16279,8431,15095,16279
