timestamp,elapsed_sec,total_operations,current_ops_per_sec,avg_latency_us,max_latency_us,p99_latency_us,p999_latency_us,p9999_latency_us
2026-07-15 04:40:17:209,1,634,634.0,5873.35,29343,12159,28687,29343
2026-07-15 04:40:18:209,2,1322,688.0,5791.83,14559,12231,12327,14559
2026-07-15 04:40:19:209,3,2029,707.0,5667.34,13895,11815,13863,13895
2026-07-15 04:40:20:209,4,2744,715.0,5587.6,14639,12159,12303,14639
2026-07-15 04:40:21:209,5,3441,697.0,5719.33,14959,11999,14959,14959
2026-07-15 04:40:22:209,6,4160,719.0,5561.03,15295,11903,15279,15295
2026-07-15 04:40:23:209,7,4883,723.0,5524.76,15247,11871,12063,15247
2026-07-15 04:40:24:209,8,5584,701.0,5703.93,12663,12151,12239,12663
2026-07-15 04:40:25:209,9,6688,1104.0,3620.52,12687,9983,12671,12687
2026-07-15 04:40:26:209,10,8897,2209.0,1809.43,5099,4659,4947,5099
2026-07-15 04:40:27:209,11,11027,2130.0,1869.03,10327,7851,10319,10327
2026-07-15 04:40:28:209,12,12994,1967.0,2038.28,54879,8247,51039,54879
2026-07-15 04:40:29:209,13,14978,1984.0,2012.82,17551,8007,17183,17551
2026-07-15 04:40:30:209,14,16998,2020.0,1977.63,15527,9263,15143,15527
2026-07-15 04:40:31:209,15,19077,2079.0,1921.07,18159,10063,17135,18159
2026-07-15 04:40:32:209,16,21186,2109.0,1891.99,15863,7195,11863,15863
2026-07-15 04:40:33:209,17,23237,2051.0,1951.61,21375,7959,21295,21375
2026-07-15 04:40:34:209,18,25203,1966.0,2026.77,19119,10479,16927,19119
2026-07-15 04:40:35:209,19,27244,2041.0,1962.85,16159,9623,16079,16159
2026-07-15 04:40:36:209,20,29256,2012.0,1985.82,20239,9567,20207,20239
2026-07-15 04:40:37:209,21,31262,2006.0,1988.14,14975,7983,14807,14975
2026-07-15 04:40:38:209,22,33299,2037.0,1957.43,16623,9191,16511,16623
2026-07-15 04:40:39:209,23,35381,2082.0,1924.52,14767,7951,14727,14767
2026-07-15 04:40:40:209,24,37360,1979.0,2020.16,16023,7971,15999,16023
2026-07-15 04:40:41:209,25,39490,2130.0,1872.53,19967,7003,14175,19967
2026-07-15 04:40:42:209,26,41461,1971.0,2024.54,30335,8447,29647,30335
2026-07-15 04:40:43:642,27,43485,1411.44,1980.05,17775,9327,16303,17775
2026-07-15 04:40:44:642,28,45575,2090.0,1909.85,17039,7227,16975,17039
2026-07-15 04:40:45:642,29,47645,2070.0,1931.75,16055,7963,14399,16055
2026-07-15 04:40:46:642,30,49693,2048.0,1945.23,20543,8059,20463,20543
2026-07-15 04:40:47:642,31,51762,2069.0,1935.83,16223,7903,16207,16223
2026-07-15 04:40:48:642,32,53798,2036.0,1963.45,17087,7931,14511,17087
2026-07-15 04:40:49:642,33,55824,2026.0,1970.57,16007,9495,15999,16007
2026-07-15 04:40:50:642,34,57925,2101.0,1903.13,18783,7639,14711,18783
2026-07-15 04:40:51:642,35,58388,463.0,8566.26,20431,18639,20431,20431
2026-07-15 04:40:52:642,36,58706,318.0,12618.91,26911,24159,26911,26911
2026-07-15 04:40:53:642,37,59022,316.0,12643.07,35391,21391,35391,35391
2026-07-15 04:40:54:642,38,60457,1435.0,2805.27,27791,16239,20383,27791
2026-07-15 04:40:55:642,39,62554,2097.0,1904.84,11583,7467,10647,11583
2026-07-15 04:40:56:642,40,64677,2123.0,1883.25,11367,6915,11047,11367
2026-07-15 04:40:57:642,41,66759,2082.0,1919.24,17295,7903,13727,17295
2026-07-15 04:40:58:642,42,68866,2107.0,1891.78,13271,7931,12975,13271
2026-07-15 04:40:59:642,43,71021,2155.0,1855.87,17215,4943,12895,17215
2026-07-15 04:41:00:642,44,73130,2109.0,1895.69,16959,7103,12983,16959
2026-07-15 04:41:01:642,45,75284,2154.0,1858.94,11567,6759,10951,11567
2026-07-15 04:41:02:642,46,76405,1121.0,3561.6,20271,13615,20271,20271
2026-07-15 04:41:03:642,47,77142,737.0,5437.08,23167,17567,22287,23167
2026-07-15 04:41:04:642,48,77854,712.0,5615.14,23423,16975,23423,23423
2026-07-15 04:41:05:642,49,78574,720.0,5545.25,27167,18239,18447,27167
2026-07-15 04:41:06:642,50,79245,671.0,5956.94,26959,17759,26959,26959
2026-07-15 04:41:07:642,51,79941,696.0,5746.78,19247,16527,19247,19247
2026-07-15 04:41:08:642,52,80620,679.0,5891.77,26191,19167,23023,26191
2026-07-15 04:41:09:642,53,81298,678.0,5893.56,22495,16255,16655,22495
2026-07-15 04:41:10:642,54,81965,667.0,5957.1,21807,17615,21247,21807
2026-07-15 04:41:11:642,55,82625,660.0,6107.02,26383,16495,24751,26383
2026-07-15 04:41:12:642,56,83274,649.0,6159.74,25967,18303,25903,25967
2026-07-15 04:41:13:642,57,83924,650.0,6145.62,30271,27711,30255,30271
2026-07-15 04:41:14:642,58,84572,648.0,6175.13,27039,22127,27007,27039
2026-07-15 04:41:15:642,59,85249,677.0,5912.1,23199,16975,23183,23199
2026-07-15 04:41:16:642,60,85907,658.0,6072.25,31023,22063,28095,31023
2026-07-15 04:41:17:642,61,86577,670.0,5959.88,27871,20383,27231,27871
2026-07-15 04:41:18:642,62,87208,631.0,6267.98,31823,19567,31807,31823
2026-07-15 04:41:19:642,63,87858,650.0,6218.0,29199,18207,23887,29199
2026-07-15 04:41:20:642,64,88523,665.0,6008.13,29743,21695,23455,29743
2026-07-15 04:41:21:642,65,89152,629.0,6361.68,29455,24863,29439,29455
2026-07-15 04:41:22:642,66,89821,669.0,5978.06,22767,16543,22767,22767
2026-07-15 04:41:23:642,67,90471,650.0,6157.16,27199,19007,25615,27199
2026-07-15 04:41:24:642,68,91136,665.0,6008.53,29359,18495,28799,29359
2026-07-15 04:41:25:642,69,91486,350.0,11366.55,48767,41247,48767,48767
2026-07-15 04:41:26:642,70,91674,188.0,21332.66,41919,37599,41919,41919
2026-07-15 04:41:27:642,71,91850,176.0,22661.57,41311,35007,41311,41311
2026-07-15 04:41:28:642,72,92180,330.0,12196.97,50527,35391,50527,50527
2026-07-15 04:41:29:642,73,92860,680.0,5844.66,27535,17199,27519,27535
2026-07-15 04:41:30:642,74,93542,682.0,5867.21,24959,17663,22399,24959
2026-07-15 04:41:31:642,75,94201,659.0,6097.76,24383,17423,17551,24383
2026-07-15 04:41:32:642,76,94830,629.0,6356.08,27071,24335,27039,27071
2026-07-15 04:41:33:642,77,95505,675.0,5937.03,20111,16735,17823,20111
2026-07-15 04:41:34:642,78,96174,669.0,5974.7,29727,19599,29535,29727
2026-07-15 04:41:35:642,79,96842,668.0,5976.4,18879,17743,18783,18879
2026-07-15 04:41:36:642,80,97513,671.0,5917.23,23439,15615,23407,23439
2026-07-15 04:41:37:642,81,98183,670.0,6003.15,25583,20095,21999,25583
