timestamp,elapsed_sec,blks_hit,blks_read,hit_delta,read_delta,buffer_hit_ratio_pct
1784085937,1,23747,780,,,
1784085938,2,24134,832,387,52,88.15
1784085939,3,32561,2137,8427,1305,86.59
1784085940,4,40034,3262,7473,1125,86.92
1784085941,5,47403,4315,7369,1053,87.50
1784085942,6,55549,5490,8146,1175,87.39
1784085943,7,64856,6729,9307,1239,88.25
1784085944,8,74456,8019,9600,1290,88.15
1784085945,9,84155,9279,9699,1260,88.50
1784085946,10,93661,10508,9506,1229,88.55
1784085947,11,112210,12802,18549,2294,88.99
1784085948,12,133170,15210,20960,2408,89.70
1784085949,13,152997,17435,19827,2225,89.91
1784085950,14,172892,19599,19895,2164,90.19
1784085951,15,192969,21713,20077,2114,90.47
1784085952,16,213026,23782,20057,2069,90.65
1784085953,17,233329,25986,20303,2204,90.21
1784085954,18,252761,28194,19432,2208,89.80
1784085955,19,272618,30333,19857,2139,90.28
1784085956,20,291568,32320,18950,1987,90.51
1784085957,21,311238,34485,19670,2165,90.08
1784085958,22,331232,36717,19994,2232,89.96
1784085959,23,350854,38869,19622,2152,90.12
1784085960,24,369857,40998,19003,2129,89.93
1784085961,25,389750,43271,19893,2273,89.75
1784085962,26,408755,45498,19005,2227,89.51
1784085963,27,428045,47706,19290,2208,89.73
1784085965,29,458631,51237,30586,3531,89.65
1784085966,30,477702,53430,19071,2193,89.69
1784085967,31,497475,55717,19773,2287,89.63
1784085968,32,516653,57962,19178,2245,89.52
1784085969,33,535584,60172,18931,2210,89.55
1784085970,34,554555,62417,18971,2245,89.42
1784085971,35,572910,64599,18355,2182,89.38
1784085972,36,592091,66905,19181,2306,89.27
1784085973,37,603075,68217,10984,1312,89.33
1784085974,38,606221,68546,3146,329,90.53
1784085975,39,609496,68899,3275,353,90.27
1784085976,40,616136,69694,6640,795,89.31
1784085977,41,634821,71962,18685,2268,89.18
1784085978,42,654482,74325,19661,2363,89.27
1784085979,43,673484,76633,19002,2308,89.17
1784085980,44,692713,78989,19229,2356,89.09
1784085981,45,712017,81323,19304,2334,89.21
1784085982,46,730795,83626,18778,2303,89.08
1784085983,47,739379,84671,8584,1045,89.15
1784085984,48,747888,85736,8509,1065,88.88
1784085985,49,755600,86678,7712,942,89.11
1784085986,50,762262,87429,6662,751,89.87
1784085987,51,768876,88222,6614,793,89.29
1784085988,52,775198,88936,6322,714,89.85
1784085989,53,781386,89689,6188,753,89.15
1784085990,54,787664,90476,6278,787,88.86
1784085991,55,793693,91170,6029,694,89.68
1784085992,56,799755,91917,6062,747,89.03
1784085993,57,805853,92663,6098,746,89.10
1784085994,58,811829,93356,5976,693,89.61
1784085996,60,818057,94110,6228,754,89.20
1784085997,61,824285,94880,6228,770,89.00
1784085998,62,830542,95636,6257,756,89.22
1784085999,63,836607,96323,6065,687,89.83
1784086000,64,842682,97014,6075,691,89.79
1784086001,65,848755,97747,6073,733,89.23
1784086002,66,854643,98467,5888,720,89.10
1784086003,67,860785,99216,6142,749,89.13
1784086004,68,866670,99951,5885,735,88.90
1784086005,69,872793,100669,6123,718,89.50
1784086006,70,878789,101427,5996,758,88.78
1784086007,71,884842,102184,6053,757,88.88
1784086008,72,889528,102738,4686,554,89.43
1784086009,73,891428,102946,1900,208,90.13
1784086010,74,893317,103154,1889,208,90.08
1784086011,75,896719,103543,3402,389,89.74
1784086012,76,902585,104219,5866,676,89.67
1784086013,77,908479,104908,5894,689,89.53
1784086014,78,914395,105617,5916,709,89.30
1784086015,79,920447,106346,6052,729,89.25
1784086016,80,926602,107116,6155,770,88.88
1784086017,81,932671,107866,6069,750,89.00
1784086018,82,938843,108612,6172,746,89.22
1784086019,83,945103,109390,6260,778,88.95
1784086020,84,951409,110179,6306,789,88.88
1784086021,85,957711,110971,6302,792,88.84
1784086022,86,963687,111714,5976,743,88.94
1784086023,87,969730,112446,6043,732,89.20
1784086024,88,975825,113188,6095,742,89.15
1784086025,89,981926,113961,6101,773,88.75
