timestamp,elapsed_sec,total_operations,current_ops_per_sec,avg_latency_us,max_latency_us,p99_latency_us,p999_latency_us,p9999_latency_us
2026-07-15 04:49:28:245,1,673,673.0,5521.42,15567,12295,14263,15567
2026-07-15 04:49:29:246,2,1395,722.0,5517.13,15487,13263,15487,15487
2026-07-15 04:49:30:245,3,2100,705.0,5677.76,17103,12015,14671,17103
2026-07-15 04:49:31:245,4,2946,846.0,4724.51,10191,10007,10159,10191
2026-07-15 04:49:32:245,5,3928,982.0,4064.44,19055,10111,14895,19055
2026-07-15 04:49:33:245,6,5569,1641.0,2438.09,11679,8187,11575,11679
2026-07-15 04:49:34:245,7,7773,2204.0,1811.52,5951,5011,5931,5951
2026-07-15 04:49:35:245,8,9928,2155.0,1852.69,11263,6339,11231,11263
2026-07-15 04:49:36:245,9,12091,2163.0,1847.34,11863,5731,11623,11863
2026-07-15 04:49:37:245,10,14214,2123.0,1882.75,17151,7031,13687,17151
2026-07-15 04:49:38:245,11,16360,2146.0,1856.68,10255,6035,8975,10255
2026-07-15 04:49:39:245,12,18447,2087.0,1919.19,23151,7899,23119,23151
2026-07-15 04:49:40:245,13,20533,2086.0,1910.77,8911,7871,8863,8911
2026-07-15 04:49:41:245,14,22672,2139.0,1870.82,12807,5867,10063,12807
2026-07-15 04:49:42:245,15,24788,2116.0,1889.11,14111,7487,13423,14111
2026-07-15 04:49:43:245,16,26886,2098.0,1903.67,11663,6191,10455,11663
2026-07-15 04:49:44:245,17,29054,2168.0,1843.56,10023,7147,8943,10023
2026-07-15 04:49:45:245,18,31266,2212.0,1800.97,10479,5451,10463,10479
2026-07-15 04:49:46:245,19,33363,2097.0,1904.92,13807,7987,11591,13807
2026-07-15 04:49:47:245,20,35531,2168.0,1848.15,11471,6435,11463,11471
2026-07-15 04:49:48:245,21,37747,2216.0,1803.37,11871,5931,10671,11871
2026-07-15 04:49:49:245,22,39923,2176.0,1837.1,11007,6127,10279,11007
2026-07-15 04:49:50:245,23,42019,2096.0,1905.0,19759,7947,13191,19759
2026-07-15 04:49:51:245,24,44148,2129.0,1876.06,11807,7755,11783,11807
2026-07-15 04:49:52:245,25,46357,2209.0,1808.4,10679,5659,10647,10679
