timestamp,elapsed_sec,total_operations,current_ops_per_sec,avg_latency_us,max_latency_us,p99_latency_us,p999_latency_us,p9999_latency_us
2026-07-15 05:19:08:821,1,683,683.0,5466.33,26031,11567,25807,26031
2026-07-15 05:19:09:821,2,1431,748.0,5337.95,14751,11479,11519,14751
2026-07-15 05:19:10:821,3,2167,736.0,5420.88,13247,11623,13231,13247
2026-07-15 05:19:11:821,4,2891,724.0,5524.81,14207,11767,11879,14207
2026-07-15 05:19:12:821,5,3597,706.0,5646.11,26399,13271,24431,26399
2026-07-15 05:19:13:821,6,4284,687.0,5823.78,14735,12199,12391,14735
2026-07-15 05:19:14:821,7,4981,697.0,5716.63,12287,12151,12263,12287
2026-07-15 05:19:15:821,8,5663,682.0,5871.91,13903,12447,13855,13903
2026-07-15 05:19:16:821,9,6460,797.0,5019.01,12239,12111,12199,12239
2026-07-15 05:19:17:821,10,8510,2050.0,1949.94,13839,7943,13799,13839
2026-07-15 05:19:18:821,11,10725,2215.0,1804.0,10071,4467,10055,10071
2026-07-15 05:19:19:821,12,12721,1996.0,2000.74,54687,7675,53279,54687
2026-07-15 05:19:20:821,13,14718,1997.0,2001.33,24591,8019,21439,24591
2026-07-15 05:19:21:821,14,16797,2079.0,1920.67,18255,9167,14783,18255
2026-07-15 05:19:22:821,15,18859,2062.0,1932.39,16639,7899,16607,16639
2026-07-15 05:19:23:821,16,20856,1997.0,2000.14,17791,8567,16799,17791
2026-07-15 05:19:24:821,17,22931,2075.0,1931.91,15079,7723,15079,15079
2026-07-15 05:19:25:821,18,24868,1937.0,2060.31,16719,8147,16687,16719
2026-07-15 05:19:26:821,19,26933,2065.0,1936.55,16783,8095,13959,16783
2026-07-15 05:19:27:821,20,29003,2070.0,1930.8,20927,7267,17263,20927
2026-07-15 05:19:28:821,21,30923,1920.0,2076.18,19455,9591,15807,19455
2026-07-15 05:19:29:821,22,33053,2130.0,1877.19,14751,6079,14743,14751
2026-07-15 05:19:30:821,23,35161,2108.0,1898.41,16527,7727,15535,16527
2026-07-15 05:19:31:821,24,36996,1835.0,2174.29,30511,10703,30511,30511
2026-07-15 05:19:33:802,25,39046,1035.35,1948.12,16463,9151,14575,16463
2026-07-15 05:19:34:802,26,41090,2044.0,1958.3,14839,8895,14487,14839
2026-07-15 05:19:35:802,27,43082,1992.0,2004.72,21359,8163,17583,21359
2026-07-15 05:19:36:802,28,45173,2091.0,1911.39,16399,9511,13959,16399
2026-07-15 05:19:37:802,29,47244,2071.0,1929.72,17839,8735,17647,17839
2026-07-15 05:19:38:802,30,49270,2026.0,1970.09,18015,9031,17983,18015
2026-07-15 05:19:39:802,31,50422,1152.0,3456.88,17519,16087,17487,17519
2026-07-15 05:19:40:802,32,50741,319.0,12482.38,23231,22415,23231,23231
2026-07-15 05:19:41:802,33,51076,335.0,11993.58,22623,21647,22623,22623
2026-07-15 05:19:42:802,34,52431,1355.0,2959.95,24927,16367,24751,24927
2026-07-15 05:19:43:802,35,54536,2105.0,1899.19,13175,7411,13079,13175
2026-07-15 05:19:44:802,36,56533,1997.0,2001.04,11279,7975,9999,11279
2026-07-15 05:19:45:802,37,58694,2161.0,1847.27,11703,4915,11671,11703
2026-07-15 05:19:46:802,38,60849,2155.0,1855.14,12207,6427,11695,12207
2026-07-15 05:19:47:802,39,62864,2015.0,1981.25,13919,7991,11679,13919
2026-07-15 05:19:48:802,40,64945,2081.0,1922.38,13247,7951,13167,13247
2026-07-15 05:19:49:802,41,67089,2144.0,1863.05,13719,6667,11639,13719
2026-07-15 05:19:50:802,42,69209,2120.0,1884.29,15039,7915,15039,15039
2026-07-15 05:19:51:802,43,71270,2061.0,1939.79,11551,7995,9607,11551
2026-07-15 05:19:52:802,44,73434,2164.0,1846.79,11111,6587,10135,11111
2026-07-15 05:19:53:802,45,75544,2110.0,1895.49,16015,7755,10879,16015
2026-07-15 05:19:54:802,46,77351,1807.0,2210.94,18607,12031,16071,18607
2026-07-15 05:19:55:802,47,78311,960.0,4161.98,22639,13791,21791,22639
2026-07-15 05:19:56:802,48,79313,1002.0,3983.61,19215,13439,17887,19215
2026-07-15 05:19:57:802,49,80256,943.0,4241.86,27775,19103,27775,27775
2026-07-15 05:19:58:802,50,81152,896.0,4466.67,20767,16023,20751,20767
2026-07-15 05:19:59:802,51,81838,686.0,5822.29,22207,20287,22127,22207
2026-07-15 05:20:00:802,52,82514,676.0,5916.12,24703,18591,21775,24703
2026-07-15 05:20:01:802,53,83175,661.0,6053.23,28559,16591,28543,28559
2026-07-15 05:20:02:801,54,83838,663.0,6034.03,26223,21423,26207,26223
