t_monotonic,t_since_run_start,timestamp_unix,event,details
39751.446134639,0.003316877999168355,1784083979.558557,run_start,
39751.575721012,0.1329032509966055,1784083979.688143,source_vm_started,pid=71179
39751.677584888,0.23476712699630298,1784083979.7900069,source_qmp_ready,
39762.873576079,11.43075831799797,1784083990.9859982,ssh_ready,
39763.014616853,11.571799091994762,1784083991.127039,postgres_ready,
39763.44446283,12.001645068994549,1784083991.556885,source_benchmark_start,
39763.44448325,12.001665488998697,1784083991.556905,benchmark_start,
39914.482135769,163.0393180079991,1784084142.594558,source_powerdown_requested,
39916.048568848,164.60575108699413,1784084144.1609912,source_powered_off,
39916.048602278,164.60578451699985,1784084144.161024,destination_boot_start,
39916.048873495,164.60605573399516,1784084144.1612954,destination_process_started,pid=71404
39916.15054504,164.70772727899748,1784084144.2629673,destination_qmp_ready,
39929.11826695,177.67544918899512,1784084157.230689,destination_postgres_ready,
39929.409144253,177.96632649199455,1784084157.5215666,destination_benchmark_start,
40130.193638741,378.75082097999984,1784084358.306061,benchmark_end,
