t_monotonic,t_since_run_start,timestamp_unix,event,details
41306.425555274,0.007715428997471463,1784085534.5379777,run_start,
41306.562857994,0.14501814899995225,1784085534.67528,source_vm_started,pid=73599
41306.664520891,0.24668104599550134,1784085534.7769427,source_qmp_ready,
41319.074862157,12.657022311999754,1784085547.1872845,ssh_ready,
41319.215047705,12.797207859999617,1784085547.3274698,postgres_ready,
41320.615763393,14.197923547995742,1784085548.728186,source_benchmark_start,
41320.615786483,14.197946637999848,1784085548.728208,benchmark_start,
41471.68734709,165.26950724500057,1784085699.7997692,source_powerdown_requested,
41473.253530064,166.83569021899893,1784085701.3659523,source_powered_off,
41473.253556104,166.8357162589964,1784085701.3659778,destination_boot_start,
41473.253756702,166.83591685699503,1784085701.3661783,destination_process_started,pid=73843
41473.355386819,166.9375469739971,1784085701.467809,destination_qmp_ready,
41486.707530864,180.28969101899565,1784085714.8199527,destination_postgres_ready,
41486.991290076,180.5734502310006,1784085715.1037123,destination_benchmark_start,
41687.827184078,381.4093442329977,1784085915.939606,benchmark_end,
