timestamp,elapsed_sec,total_operations,current_ops_per_sec,avg_latency_us,max_latency_us,p99_latency_us,p999_latency_us,p9999_latency_us
2026-07-15 05:02:24:878,1,604,604.0,6145.9,14575,14015,14551,14575
2026-07-15 05:02:25:878,2,1280,676.0,5896.0,16943,12023,14559,16943
2026-07-15 05:02:26:878,3,1940,660.0,6040.87,17151,14471,15031,17151
2026-07-15 05:02:27:878,4,2593,653.0,6135.72,14831,12687,14727,14831
2026-07-15 05:02:28:878,5,3245,652.0,6098.88,23039,14551,21567,23039
2026-07-15 05:02:29:878,6,3938,693.0,5795.84,13151,12223,12919,13151
2026-07-15 05:02:30:878,7,4674,736.0,5395.94,20639,14519,18239,20639
2026-07-15 05:02:31:878,8,5588,914.0,4389.69,12975,10271,12743,12975
2026-07-15 05:02:32:878,9,6547,959.0,4161.91,19055,10903,19039,19055
2026-07-15 05:02:33:878,10,7503,956.0,4185.54,13511,10719,12631,13511
2026-07-15 05:02:34:878,11,9472,1969.0,2034.0799999999997,11031,7547,10255,11031
2026-07-15 05:02:35:878,12,11604,2132.0,1873.75,12319,4939,12311,12319
2026-07-15 05:02:36:878,13,13638,2034.0,1965.07,15295,7915,15287,15295
2026-07-15 05:02:37:878,14,15729,2091.0,1910.39,13479,6363,12783,13479
2026-07-15 05:02:38:878,15,17832,2103.0,1899.74,10903,6191,10415,10903
2026-07-15 05:02:39:878,16,19838,2006.0,1990.42,10087,7963,9967,10087
2026-07-15 05:02:40:878,17,21915,2077.0,1923.99,13855,5899,13263,13855
2026-07-15 05:02:41:878,18,24014,2099.0,1898.01,12567,5903,11703,12567
2026-07-15 05:02:42:878,19,26097,2083.0,1925.09,12903,7599,11991,12903
2026-07-15 05:02:43:878,20,28124,2027.0,1969.5,13511,7947,10159,13511
2026-07-15 05:02:44:878,21,30234,2110.0,1893.39,10119,5835,9551,10119
2026-07-15 05:02:45:878,22,32311,2077.0,1925.12,15127,6399,15111,15127
2026-07-15 05:02:46:878,23,34295,1984.0,2012.66,14895,7951,13839,14895
2026-07-15 05:02:47:878,24,36351,2056.0,1943.94,13847,7699,13415,13847
2026-07-15 05:02:48:878,25,38397,2046.0,1952.76,16351,8015,11759,16351
2026-07-15 05:02:49:878,26,40492,2095.0,1903.64,12007,5959,10295,12007
2026-07-15 05:02:50:878,27,42482,1990.0,2010.42,12351,8011,12327,12351
2026-07-15 05:02:52:789,28,44505,1058.61,1976.24,12783,7991,12767,12783
2026-07-15 05:02:53:789,29,46564,2059.0,1939.32,11807,7783,11631,11807
2026-07-15 05:02:54:789,30,47492,928.0,4305.99,22111,15367,22031,22111
2026-07-15 05:02:55:789,31,47909,417.0,9583.73,20095,18735,20095,20095
2026-07-15 05:02:56:789,32,49327,1418.0,2824.32,19183,14263,18991,19183
2026-07-15 05:02:57:789,33,51394,2067.0,1932.71,11887,6075,10231,11887
2026-07-15 05:02:58:789,34,53441,2047.0,1951.47,10775,7911,9951,10775
2026-07-15 05:02:59:789,35,55489,2048.0,1950.33,16815,7963,11911,16815
2026-07-15 05:03:00:789,36,57624,2135.0,1869.78,11095,5555,10319,11095
2026-07-15 05:03:01:789,37,59767,2143.0,1861.66,10023,5415,7975,10023
2026-07-15 05:03:02:789,38,61757,1990.0,2008.43,14871,7983,14791,14871
2026-07-15 05:03:03:789,39,63812,2055.0,1949.86,20959,6727,11671,20959
2026-07-15 05:03:04:789,40,65909,2097.0,1904.56,9895,6167,7999,9895
2026-07-15 05:03:05:789,41,67986,2077.0,1924.82,11359,7919,10071,11359
2026-07-15 05:03:06:789,42,70066,2080.0,1921.02,12031,7007,10871,12031
2026-07-15 05:03:07:789,43,72205,2139.0,1869.16,10079,5287,9991,10079
2026-07-15 05:03:08:789,44,74296,2091.0,1911.67,9967,5947,8027,9967
2026-07-15 05:03:09:789,45,76337,2041.0,1956.02,13615,7971,13607,13615
2026-07-15 05:03:10:789,46,78372,2035.0,1966.02,11775,7931,10943,11775
2026-07-15 05:03:11:789,47,80454,2082.0,1918.89,14511,7963,14487,14511
2026-07-15 05:03:12:789,48,82588,2134.0,1874.16,11967,5731,9551,11967
2026-07-15 05:03:13:789,49,84639,2051.0,1947.79,15407,7983,11359,15407
2026-07-15 05:03:14:789,50,86687,2048.0,1951.15,12175,7931,11495,12175
2026-07-15 05:03:15:789,51,88788,2101.0,1902.18,13855,5939,12159,13855
2026-07-15 05:03:16:789,52,90863,2075.0,1922.57,11911,7831,11079,11911
2026-07-15 05:03:17:789,53,92880,2017.0,1986.19,12119,7999,11887,12119
2026-07-15 05:03:18:789,54,94998,2118.0,1886.87,10247,5947,10015,10247
2026-07-15 05:03:19:789,55,97088,2090.0,1913.16,10519,7867,9911,10519
2026-07-15 05:03:20:789,56,99165,2077.0,1923.29,12135,7975,11887,12135
2026-07-15 05:03:21:789,57,101223,2058.0,1943.31,14607,7999,13807,14607
2026-07-15 05:03:22:789,58,103330,2107.0,1895.45,12223,6015,12015,12223
2026-07-15 05:03:23:789,59,105460,2130.0,1876.39,12831,5735,12823,12831
2026-07-15 05:03:24:789,60,107519,2059.0,1929.18,16959,8027,16911,16959
2026-07-15 05:03:25:789,61,109636,2117.0,1899.57,14911,5975,11871,14911
2026-07-15 05:03:26:789,62,111711,2075.0,1920.9,12047,7915,11775,12047
2026-07-15 05:03:27:789,63,112193,482.0,8279.6,39103,23199,39103,39103
2026-07-15 05:03:28:789,64,112419,226.0,17757.83,31631,31487,31631,31631
2026-07-15 05:03:29:789,65,112610,191.0,20711.33,43263,39807,43263,43263
2026-07-15 05:03:30:789,66,112775,165.0,24414.47,36991,35647,36991,36991
2026-07-15 05:03:31:789,67,112954,179.0,22476.89,42783,41887,42783,42783
2026-07-15 05:03:32:789,68,113242,288.0,13917.24,34943,32095,34943,34943
2026-07-15 05:03:33:789,69,113929,687.0,5806.04,20847,16055,18607,20847
2026-07-15 05:03:34:789,70,114603,674.0,5940.78,23743,15607,23151,23743
2026-07-15 05:03:35:789,71,115252,649.0,6126.19,20959,17263,20927,20959
2026-07-15 05:03:36:789,72,115914,662.0,6088.84,21951,16847,21919,21951
2026-07-15 05:03:37:789,73,116580,666.0,5982.36,27695,16079,21695,27695
2026-07-15 05:03:38:789,74,117225,645.0,6204.43,22623,15295,22479,22623
2026-07-15 05:03:39:789,75,117874,649.0,6146.98,22767,16799,20111,22767
2026-07-15 05:03:40:789,76,118555,681.0,5899.75,21567,15743,19055,21567
2026-07-15 05:03:41:789,77,119244,689.0,5797.69,20015,14959,20015,20015
2026-07-15 05:03:42:789,78,119903,659.0,6062.39,18847,16831,18527,18847
2026-07-15 05:03:43:789,79,120581,678.0,5910.76,21375,14287,21295,21375
2026-07-15 05:03:44:789,80,121257,676.0,5897.42,21487,15647,17679,21487
2026-07-15 05:03:45:789,81,121936,679.0,5892.88,20527,14767,17615,20527
2026-07-15 05:03:46:789,82,122590,654.0,6125.73,23343,16575,20639,23343
2026-07-15 05:03:47:789,83,123264,674.0,5936.34,15895,14887,15871,15895
2026-07-15 05:03:48:789,84,123896,632.0,6322.33,24159,19055,24127,24159
2026-07-15 05:03:49:789,85,124554,658.0,6054.31,18783,15551,17615,18783
2026-07-15 05:03:50:789,86,125225,671.0,5990.65,23935,17919,23919,23935
2026-07-15 05:03:51:789,87,125881,656.0,6059.26,22447,16943,22367,22447
2026-07-15 05:03:52:789,88,126576,695.0,5777.51,18559,14831,17791,18559
2026-07-15 05:03:53:789,89,127234,658.0,6081.77,20511,16383,19935,20511
2026-07-15 05:03:54:789,90,127917,683.0,5857.86,17135,14887,17103,17135
2026-07-15 05:03:55:789,91,128577,660.0,5988.13,20575,15711,17631,20575
2026-07-15 05:03:56:789,92,129269,692.0,5812.52,16719,15175,16183,16719
2026-07-15 05:03:57:789,93,129910,641.0,6261.82,26223,16479,26207,26223
2026-07-15 05:03:58:789,94,130570,660.0,6068.07,20223,15623,17599,20223
2026-07-15 05:03:59:789,95,131205,635.0,6283.9,18063,15231,18063,18063
2026-07-15 05:04:00:789,96,131884,679.0,5907.59,17391,13015,15023,17391
2026-07-15 05:04:01:789,97,132528,644.0,6204.91,37471,20031,26207,37471
2026-07-15 05:04:02:789,98,133226,698.0,5733.98,16607,14735,16063,16607
2026-07-15 05:04:03:789,99,133642,416.0,9546.7,38719,27807,38719,38719
2026-07-15 05:04:04:789,100,134150,508.0,7921.33,33663,27231,33119,33663
2026-07-15 05:04:05:789,101,134840,690.0,5788.21,14511,14143,14503,14511
2026-07-15 05:04:06:789,102,135485,645.0,6204.24,19679,17039,19631,19679
2026-07-15 05:04:07:789,103,136160,675.0,5902.92,20751,13871,15183,20751
2026-07-15 05:04:08:789,104,136808,648.0,6184.1,23823,15583,18207,23823
2026-07-15 05:04:09:789,105,137474,666.0,5972.8,22319,14775,18975,22319
2026-07-15 05:04:10:789,106,138137,663.0,6066.63,22111,19631,22095,22111
2026-07-15 05:04:11:789,107,138817,680.0,5888.31,17279,14615,17247,17279
2026-07-15 05:04:12:789,108,139494,677.0,5912.18,17183,14191,16799,17183
2026-07-15 05:04:13:789,109,140195,701.0,5704.37,15287,13991,15255,15287
2026-07-15 05:04:14:789,110,140841,646.0,6181.1,24303,17455,21807,24303
2026-07-15 05:04:15:789,111,141533,692.0,5781.95,16863,14911,16863,16863
2026-07-15 05:04:16:789,112,142218,685.0,5830.66,23679,14159,23583,23679
2026-07-15 05:04:17:789,113,142879,661.0,6056.58,17679,14895,17663,17679
2026-07-15 05:04:18:789,114,143550,671.0,5937.03,29855,13703,29823,29855
2026-07-15 05:04:19:789,115,144202,652.0,6158.96,17343,15175,16311,17343
2026-07-15 05:04:20:789,116,144878,676.0,5908.02,21295,14943,21279,21295
2026-07-15 05:04:21:789,117,145550,672.0,5964.34,23087,15623,23071,23087
2026-07-15 05:04:22:789,118,146214,664.0,5999.74,19839,14823,15583,19839
2026-07-15 05:04:23:789,119,146846,632.0,6333.91,20479,17599,18639,20479
2026-07-15 05:04:24:789,120,147487,641.0,6200.48,20911,15839,20895,20911
2026-07-15 05:04:25:789,121,148143,656.0,6145.38,17551,14631,15199,17551
2026-07-15 05:04:26:789,122,148786,643.0,6223.75,20959,16063,18431,20959
2026-07-15 05:04:27:789,123,149420,634.0,6302.52,23759,17567,21263,23759
2026-07-15 05:04:28:789,124,150036,616.0,6499.46,23807,18495,21263,23807
2026-07-15 05:04:29:789,125,150642,606.0,6522.14,19327,16767,19135,19327
2026-07-15 05:04:30:789,126,151256,614.0,6575.13,24319,16527,18191,24319
2026-07-15 05:04:31:789,127,151891,635.0,6304.07,20927,17247,20911,20927
2026-07-15 05:04:32:789,128,152544,653.0,6122.21,20543,15335,18015,20543
2026-07-15 05:04:33:789,129,153240,696.0,5754.92,17039,14799,15703,17039
2026-07-15 05:04:34:789,130,153898,658.0,6067.15,26303,16687,19407,26303
2026-07-15 05:04:35:789,131,154269,371.0,10663.28,28703,25647,28703,28703
2026-07-15 05:04:36:789,132,154539,270.0,14849.41,31919,28335,31919,31919
2026-07-15 05:04:37:789,133,155091,552.0,7317.19,29071,22623,29039,29071
2026-07-15 05:04:38:789,134,155757,666.0,6001.21,17247,15543,17247,17247
2026-07-15 05:04:39:789,135,156450,693.0,5757.41,15535,13959,15511,15535
2026-07-15 05:04:40:789,136,157129,679.0,5897.94,21663,17519,21647,21663
2026-07-15 05:04:41:789,137,157807,678.0,5894.69,24703,15095,24703,24703
2026-07-15 05:04:42:789,138,158492,685.0,5839.87,15223,12887,15223,15223
2026-07-15 05:04:43:789,139,159153,661.0,6048.5,21647,12567,19135,21647
2026-07-15 05:04:44:789,140,159818,665.0,5989.13,14847,12391,14815,14847
2026-07-15 05:04:45:789,141,160451,633.0,6345.72,29631,17343,24255,29631
2026-07-15 05:04:46:789,142,161104,653.0,6115.37,17823,14751,17519,17823
2026-07-15 05:04:47:789,143,161774,670.0,5968.79,25999,15967,19871,25999
2026-07-15 05:04:48:789,144,162463,689.0,5820.14,16783,13527,15583,16783
2026-07-15 05:04:49:789,145,163135,672.0,5932.66,20591,16359,20575,20591
2026-07-15 05:04:50:789,146,163821,686.0,5830.88,14727,14319,14711,14727
2026-07-15 05:04:51:789,147,164511,690.0,5769.66,17903,13399,14967,17903
2026-07-15 05:04:52:789,148,165190,679.0,5846.23,21311,13303,15551,21311
2026-07-15 05:04:53:789,149,165861,671.0,6029.3,27759,19295,24959,27759
2026-07-15 05:04:54:789,150,166520,659.0,6078.67,17535,15111,17279,17535
2026-07-15 05:04:55:789,151,167153,633.0,6267.96,18207,15583,18127,18207
2026-07-15 05:04:56:789,152,167821,668.0,6022.04,16559,15511,16543,16559
2026-07-15 05:04:57:789,153,168496,675.0,5935.65,20191,14695,16863,20191
2026-07-15 05:04:58:789,154,169158,662.0,6033.79,21935,14199,21935,21935
2026-07-15 05:04:59:789,155,169840,682.0,5861.52,25983,14687,25967,25983
2026-07-15 05:05:00:789,156,170533,693.0,5781.28,15679,14983,15527,15679
2026-07-15 05:05:01:789,157,171241,708.0,5649.27,15295,14399,14671,15295
2026-07-15 05:05:02:789,158,171917,676.0,5909.99,21615,15167,21599,21615
2026-07-15 05:05:03:789,159,172606,689.0,5813.27,17231,14831,15199,17231
2026-07-15 05:05:04:789,160,173266,660.0,6057.68,23231,15359,23215,23231
2026-07-15 05:05:05:789,161,173930,664.0,6007.78,20559,14511,15927,20559
2026-07-15 05:05:06:789,162,174588,658.0,6085.06,25679,14903,23359,25679
2026-07-15 05:05:07:789,163,175237,649.0,6130.78,18047,15047,18015,18047
2026-07-15 05:05:08:789,164,175585,348.0,11556.43,32351,29535,32351,32351
2026-07-15 05:05:09:789,165,176271,686.0,5827.02,17359,15775,17327,17359
2026-07-15 05:05:10:789,166,176957,686.0,5841.34,25919,14631,19839,25919
2026-07-15 05:05:11:789,167,177634,677.0,5899.53,16975,15735,16959,16975
2026-07-15 05:05:12:789,168,178318,684.0,5849.27,19647,14727,16815,19647
2026-07-15 05:05:13:789,169,178982,664.0,6021.64,18847,15239,17279,18847
2026-07-15 05:05:14:789,170,179651,669.0,5971.96,22143,14831,19311,22143
2026-07-15 05:05:15:789,171,180293,642.0,6231.07,28431,17071,25727,28431
2026-07-15 05:05:16:789,172,180963,670.0,5960.0,15359,13663,15343,15359
2026-07-15 05:05:17:789,173,181616,653.0,6127.18,22703,14535,20351,22703
2026-07-15 05:05:18:789,174,182304,688.0,5820.93,20991,15023,20927,20991
2026-07-15 05:05:19:789,175,182970,666.0,6001.18,21631,15303,17807,21631
2026-07-15 05:05:20:789,176,183675,705.0,5678.61,17103,13063,15847,17103
2026-07-15 05:05:21:789,177,184338,663.0,6031.7,23503,16199,20751,23503
2026-07-15 05:05:22:789,178,185033,695.0,5739.39,15215,12599,14815,15215
2026-07-15 05:05:23:789,179,185720,687.0,5833.94,17759,14823,16991,17759
2026-07-15 05:05:24:789,180,186376,656.0,6091.33,20767,16511,20735,20767
2026-07-15 05:05:25:789,181,187050,674.0,5929.28,20319,14991,17631,20319
2026-07-15 05:05:26:789,182,187703,653.0,6131.61,15967,14311,14847,15967
2026-07-15 05:05:27:789,183,188378,675.0,5909.53,19247,14407,19231,19247
2026-07-15 05:05:28:789,184,189032,654.0,6128.42,24239,16911,24223,24239
2026-07-15 05:05:29:789,185,189727,695.0,5746.81,14991,12623,14951,14991
2026-07-15 05:05:30:789,186,190388,661.0,6063.34,17183,16047,16735,17183
2026-07-15 05:05:31:789,187,191082,694.0,5750.78,21151,14591,21119,21151
2026-07-15 05:05:32:789,188,191782,700.0,5721.25,20415,15215,20351,20415
2026-07-15 05:05:33:789,189,192475,693.0,5764.35,20591,14279,20559,20591
2026-07-15 05:05:34:789,190,193152,677.0,5920.93,16431,15271,16399,16431
2026-07-15 05:05:35:789,191,193810,658.0,6061.74,18703,14143,15247,18703
2026-07-15 05:05:36:789,192,194483,673.0,5934.73,14327,12527,14295,14327
2026-07-15 05:05:37:789,193,195125,642.0,6230.97,20127,17103,18015,20127
2026-07-15 05:05:38:789,194,195794,669.0,5993.48,30543,17711,20015,30543
2026-07-15 05:05:39:789,195,196330,536.0,7428.77,21151,20031,21151,21151
2026-07-15 05:05:40:789,196,196829,499.0,8023.3,24879,23135,24879,24879
2026-07-15 05:05:41:789,197,197502,673.0,5953.09,22639,18495,21167,22639
2026-07-15 05:05:42:789,198,198184,682.0,5863.03,17567,14695,17295,17567
2026-07-15 05:05:43:789,199,198855,671.0,5961.64,19183,14959,16863,19183
