timestamp,elapsed_sec,total_operations,current_ops_per_sec,avg_latency_us,max_latency_us,p99_latency_us,p999_latency_us,p9999_latency_us
2026-07-14 19:46:13:508,1,60940,60879.12,228.1,15743,1399,7075,10415
2026-07-14 19:46:14:507,2,167667,106833.83,148.02,15087,570,5711,9007
2026-07-14 19:46:15:508,3,287398,119731.0,132.6,9271,477,3883,8615
2026-07-14 19:46:16:508,4,414407,127009.0,125.15,10319,595,4015,7351
2026-07-14 19:46:17:507,5,557695,143288.0,110.85,10615,727,3315,6527
2026-07-14 19:46:18:507,6,726701,169006.0,93.93,9759,212,1240,4351
2026-07-14 19:46:19:507,7,898118,171417.0,92.61,5707,175,776,3579
2026-07-14 19:46:20:508,8,1071595,173477.0,91.5,7823,173,598,2851
2026-07-14 19:46:21:507,9,1242556,170961.0,92.8,6651,186,788,3249
2026-07-14 19:46:22:507,10,1416691,174135.0,91.22,4947,169,546,2147
2026-07-14 19:46:23:507,11,1589957,173266.0,91.53,7091,169,572,2385
2026-07-14 19:46:24:507,12,1764547,174590.0,90.9,5583,169,489,2183
2026-07-14 19:46:25:507,13,1938999,174452.0,90.98,5763,170,511,2133
2026-07-14 19:46:26:507,14,2111997,172998.0,91.74,7807,172,555,1760
2026-07-14 19:46:27:507,15,2286649,174652.0,90.88,3461,167,513,1297
2026-07-14 19:46:28:507,16,2460297,173648.0,91.4,7071,174,689,2265
2026-07-14 19:46:29:507,17,2635463,175166.0,90.6,3275,170,472,1423
2026-07-14 19:46:30:507,18,2809117,173654.0,91.41,5655,170,537,2265
2026-07-14 19:46:31:507,19,2984395,175278.0,90.53,6951,161,443,1484
2026-07-14 19:46:32:507,20,3157834,173439.0,91.49,5919,166,582,2401
2026-07-14 19:46:33:507,21,3333355,175521.0,90.41,4123,161,451,1348
2026-07-14 19:46:34:507,22,3506725,173370.0,91.56,6119,186,574,2407
2026-07-14 19:46:35:507,23,3682203,175478.0,90.45,4639,183,523,1303
2026-07-14 19:46:36:507,24,3856631,174428.0,90.97,6035,176,586,2283
2026-07-14 19:46:38:538,26,4029803,85264.4,91.7,5907,193,578,2049
2026-07-14 19:46:39:538,27,4204737,174934.0,90.67,2891,162,486,1207
2026-07-14 19:46:40:539,28,4376907,172170.0,92.26,9759,179,727,3195
2026-07-14 19:46:41:538,29,4551782,174875.0,90.67,10935,162,466,1286
2026-07-14 19:46:42:538,30,4725013,173231.0,91.61,6923,166,603,3089
2026-07-14 19:46:43:538,31,4900597,175584.0,90.4,4803,167,523,2583
2026-07-14 19:46:44:538,32,5072401,171804.0,92.37,11679,177,669,4107
2026-07-14 19:46:45:538,33,5247789,175388.0,90.48,92991,173,456,1665
2026-07-14 19:46:46:538,34,5421917,174128.0,91.14,5303,200,624,1919
2026-07-14 19:46:47:539,35,5597568,175651.0,90.41,2083,161,501,1210
2026-07-14 19:46:48:538,36,5771391,173823.0,91.25,14247,178,593,2185
2026-07-14 19:46:49:539,37,5946435,175044.0,90.69,10983,161,483,1069
2026-07-14 19:46:50:538,38,6121640,175205.0,90.54,3741,160,483,1793
2026-07-14 19:46:51:538,39,6295184,173544.0,91.45,5919,166,589,1895
2026-07-14 19:46:52:538,40,6470583,175399.0,90.48,2865,161,456,1219
2026-07-14 19:46:53:538,41,6644167,173584.0,91.43,5995,164,593,2385
2026-07-14 19:46:54:538,42,6819628,175461.0,90.44,2761,160,485,1210
2026-07-14 19:46:55:538,43,6993057,173429.0,91.52,4379,190,632,2407
2026-07-14 19:46:56:538,44,7168270,175213.0,90.59,4371,176,486,1020
2026-07-14 19:46:57:538,45,7341954,173684.0,91.38,6223,167,629,2327
2026-07-14 19:46:58:538,46,7516879,174925.0,90.73,4139,170,490,1907
2026-07-14 19:46:59:538,47,7691180,174301.0,91.04,4927,164,581,1830
2026-07-14 19:47:00:539,48,7866580,175400.0,90.52,2671,160,504,1313
2026-07-14 19:47:01:538,49,8042484,175904.0,90.18,2891,159,510,1071
2026-07-14 19:47:02:538,50,8216487,174003.0,91.22,4247,167,643,2227
2026-07-14 19:47:03:538,51,8391662,175175.0,90.6,2457,180,551,1190
2026-07-14 19:47:04:538,52,8565331,173669.0,91.4,4819,182,572,1882
2026-07-14 19:47:05:538,53,8740816,175485.0,90.41,2355,165,507,1162
2026-07-14 19:47:06:538,54,8914712,173896.0,91.31,7151,166,579,2207
2026-07-14 19:47:07:538,55,9089752,175040.0,90.64,1987,162,489,1225
2026-07-14 19:47:08:538,56,9263743,173991.0,91.2,4543,164,554,2195
2026-07-14 19:47:09:538,57,9439687,175944.0,90.19,2801,160,497,1141
2026-07-14 19:47:10:538,58,9613617,173930.0,91.23,3703,180,599,1738
2026-07-14 19:47:11:538,59,9789140,175523.0,90.41,2745,179,567,1149
2026-07-14 19:47:12:541,60,9965244,176104.0,90.31,4751,160,508,1603
