timestamp,elapsed_sec,total_operations,current_ops_per_sec,avg_latency_us,max_latency_us,p99_latency_us,p999_latency_us,p9999_latency_us
2026-07-14 19:42:29:724,1,60343,60102.59,235.88,17583,1260,5731,11047
2026-07-14 19:42:30:720,2,152114,92139.56,170.59,16751,794,5659,9631
2026-07-14 19:42:31:720,3,273399,121285.0,130.89,14855,434,2875,8119
2026-07-14 19:42:32:720,4,400866,127467.0,124.66,7287,500,2843,6111
2026-07-14 19:42:33:720,5,535545,134679.0,118.01,6703,857,3745,5575
2026-07-14 19:42:34:720,6,702488,166943.0,95.09,6663,253,1391,4053
2026-07-14 19:42:35:720,7,874427,171939.0,92.32,6691,189,781,2673
2026-07-14 19:42:36:720,8,1047631,173204.0,91.58,8735,170,524,2967
2026-07-14 19:42:37:720,9,1220079,172448.0,92.05,6147,174,747,2961
2026-07-14 19:42:38:720,10,1394111,174032.0,91.21,6551,164,541,2433
2026-07-14 19:42:39:720,11,1566853,172742.0,91.89,5495,173,558,2211
2026-07-14 19:42:40:720,12,1741663,174810.0,90.73,2797,177,478,1340
2026-07-14 19:42:41:720,13,1915978,174315.0,91.02,4243,163,525,1739
2026-07-14 19:42:42:721,14,2088862,172884.0,91.86,5771,174,526,2433
2026-07-14 19:42:43:720,15,2263594,174732.0,90.79,6939,163,451,1679
2026-07-14 19:42:44:720,16,2436508,172914.0,91.82,4679,169,601,2255
2026-07-14 19:42:45:720,17,2611621,175113.0,90.59,3041,163,448,1302
2026-07-14 19:42:46:720,18,2784833,173212.0,91.63,5395,180,545,2103
2026-07-14 19:42:47:720,19,2960028,175195.0,90.59,7055,172,459,1376
2026-07-14 19:42:48:720,20,3133057,173029.0,91.7,5587,169,576,2269
2026-07-14 19:42:49:720,21,3307728,174671.0,90.85,5291,163,541,1364
2026-07-14 19:42:50:720,22,3481491,173763.0,91.33,6775,168,546,2319
2026-07-14 19:42:51:720,23,3656770,175279.0,90.57,7519,168,518,1492
2026-07-14 19:42:52:720,24,3831450,174680.0,90.82,4067,181,592,2069
2026-07-14 19:42:53:721,25,3999452,168002.0,94.54,6027,199,599,2331
2026-07-14 19:42:54:720,26,4167240,167788.0,94.52,5875,168,470,1528
2026-07-14 19:42:55:720,27,4334203,166963.0,95.1,4683,173,630,2971
2026-07-14 19:42:56:720,28,4504027,169824.0,93.43,5815,166,463,1736
2026-07-14 19:42:57:720,29,4672281,168254.0,94.32,14927,172,633,3423
2026-07-14 19:42:58:720,30,4843052,170771.0,92.95,14775,176,526,1813
2026-07-14 19:42:59:720,31,5009958,166906.0,95.1,111807,193,732,4139
2026-07-14 19:43:00:721,32,5182270,172312.0,92.19,3795,187,507,1425
2026-07-14 19:43:01:720,33,5353902,171632.0,92.37,9879,164,572,1946
2026-07-14 19:43:02:720,34,5525168,171266.0,92.65,13303,168,603,1989
2026-07-14 19:43:03:720,35,5698858,173690.0,91.35,11039,166,493,1284
2026-07-14 19:43:04:720,36,5870856,171998.0,92.3,5195,174,592,2217
2026-07-14 19:43:05:720,37,6044890,174034.0,91.2,13055,167,486,1450
2026-07-14 19:43:06:720,38,6217313,172423.0,92.01,9631,188,585,2423
