timestamp,elapsed_sec,total_operations,current_ops_per_sec,avg_latency_us,max_latency_us,p99_latency_us,p999_latency_us,p9999_latency_us
2026-07-14 19:23:41:563,1,55371,55371.0,255.53,15847,1364,10351,12783
2026-07-14 19:23:42:563,2,166115,110744.0,142.84,14215,448,2907,11967
2026-07-14 19:23:43:563,3,285824,119709.0,132.74,14279,431,2667,11671
2026-07-14 19:23:44:563,4,409882,124058.0,127.79,14983,532,3187,11079
2026-07-14 19:23:45:563,5,543436,133554.0,118.84,11503,840,4219,8943
2026-07-14 19:23:46:563,6,707481,164045.0,96.75,10663,227,1522,8027
2026-07-14 19:23:47:563,7,877238,169757.0,93.47,11367,184,936,5747
2026-07-14 19:23:48:563,8,1048549,171311.0,92.64,9543,169,697,4459
2026-07-14 19:23:49:563,9,1218520,169971.0,93.25,13631,180,1079,6359
2026-07-14 19:23:50:563,10,1391934,173414.0,91.52,11351,164,520,3795
2026-07-14 19:23:51:563,11,1564972,173038.0,91.66,11527,167,549,5919
2026-07-14 19:23:52:563,12,1737664,172692.0,91.88,6019,171,506,2133
2026-07-14 19:23:53:563,13,1911254,173590.0,91.39,11607,170,497,2817
2026-07-14 19:23:54:563,14,2083971,172717.0,91.84,4287,189,533,2167
2026-07-14 19:23:55:563,15,2257690,173719.0,91.35,7631,171,549,2241
2026-07-14 19:23:56:565,16,2430430,172740.0,91.96,12799,177,607,2697
2026-07-14 19:23:57:564,17,2603948,173518.0,91.37,12911,179,441,1539
2026-07-14 19:23:58:563,18,2776243,172295.0,92.03,11823,170,605,2833
2026-07-14 19:23:59:563,19,2950853,174610.0,90.84,3099,167,446,1670
2026-07-14 19:24:00:563,20,3123388,172535.0,91.95,4951,168,577,2429
2026-07-14 19:24:01:563,21,3297351,173963.0,91.2,9911,164,489,1897
2026-07-14 19:24:02:563,22,3470797,173446.0,91.48,12679,170,546,2379
2026-07-14 19:24:03:563,23,3643519,172722.0,91.85,11719,172,573,2207
2026-07-14 19:24:04:563,24,3818117,174598.0,90.87,10175,172,476,3619
2026-07-14 19:24:05:564,25,3990221,172104.0,92.25,19503,174,721,3747
2026-07-14 19:24:06:563,26,4163723,173502.0,91.38,15063,171,550,2063
2026-07-14 19:24:08:240,27,4336186,102901.55,92.05,18815,209,667,2823
2026-07-14 19:24:09:239,28,4510601,174415.0,90.87,12759,178,502,1449
2026-07-14 19:24:10:239,29,4683887,173286.0,91.55,11775,176,634,2123
2026-07-14 19:24:11:239,30,4859257,175370.0,90.46,19743,161,477,1300
2026-07-14 19:24:12:239,31,5033314,174057.0,91.16,19455,171,544,2081
2026-07-14 19:24:13:240,32,5208269,174955.0,90.69,14831,163,481,1179
2026-07-14 19:24:14:240,33,5382940,174671.0,90.85,18799,174,477,2029
2026-07-14 19:24:15:239,34,5554555,171615.0,92.41,4383,179,484,3401
2026-07-14 19:24:16:239,35,5728808,174253.0,91.05,11863,174,502,1199
2026-07-14 19:24:17:240,36,5901619,172811.0,91.84,5427,168,585,2271
2026-07-14 19:24:18:240,37,6075011,173392.0,91.47,10655,170,502,1752
2026-07-14 19:24:19:240,38,6246340,171329.0,92.62,5939,186,703,2609
2026-07-14 19:24:20:239,39,6421015,174675.0,90.79,2631,173,480,1174
2026-07-14 19:24:21:239,40,6594832,173817.0,91.29,5199,189,594,2026
2026-07-14 19:24:22:239,41,6770047,175215.0,90.54,2459,192,535,1108
2026-07-14 19:24:23:240,42,6942943,172723.28,91.8,5915,167,604,2089
2026-07-14 19:24:24:239,43,7118323,175555.56,90.43,2030,161,488,1125
2026-07-14 19:24:25:239,44,7292891,174568.0,90.87,3429,177,499,1766
2026-07-14 19:24:26:239,45,7467052,174161.0,91.09,2831,169,544,1599
2026-07-14 19:24:27:240,46,7642907,175855.0,90.25,2055,161,450,1060
2026-07-14 19:24:28:239,47,7816450,173543.0,91.38,5531,165,567,2155
2026-07-14 19:24:29:239,48,7991937,175487.0,90.41,2621,161,452,1082
2026-07-14 19:24:30:239,49,8165128,173191.0,91.61,5015,173,633,2207
2026-07-14 19:24:31:239,50,8340657,175529.0,90.38,2705,160,489,1089
2026-07-14 19:24:32:240,51,8513906,173249.0,91.61,6071,165,554,2191
2026-07-14 19:24:33:239,52,8688035,174129.0,91.07,2801,161,476,1117
2026-07-14 19:24:34:240,53,8861541,173506.0,91.48,5207,164,526,2239
2026-07-14 19:24:35:239,54,9036552,175011.0,90.61,2017,161,448,1132
2026-07-14 19:24:36:239,55,9210577,174025.0,91.15,7167,171,495,2055
2026-07-14 19:24:37:239,56,9385102,174525.0,90.93,3767,166,509,1560
2026-07-14 19:24:38:239,57,9560460,175358.0,90.47,2717,170,473,1074
2026-07-14 19:24:39:241,58,9733711,173251.0,91.71,5823,182,611,2547
2026-07-14 19:24:40:239,59,9908063,174352.0,90.88,3347,166,546,1313
2026-07-14 19:24:41:239,60,10080999,172936.0,91.73,6487,170,580,2135
2026-07-14 19:24:42:239,61,10256033,175034.0,90.63,3147,168,492,1038
2026-07-14 19:24:43:239,62,10429410,173377.0,91.51,5923,169,598,2151
2026-07-14 19:24:44:240,63,10605055,175645.0,90.35,2045,162,527,1228
2026-07-14 19:24:45:239,64,10778797,173742.0,91.29,4363,169,562,2247
2026-07-14 19:24:46:239,65,10952118,173321.0,91.53,4855,166,469,3667
2026-07-14 19:24:47:239,66,11126211,174093.0,91.12,4539,165,501,2139
2026-07-14 19:24:48:239,67,11299785,173574.0,91.4,2793,178,504,1334
2026-07-14 19:24:49:239,68,11475199,175414.0,90.43,3589,161,501,947
2026-07-14 19:24:50:239,69,11648713,173514.0,91.44,5835,179,599,1735
2026-07-14 19:24:51:239,70,11823268,174555.0,90.88,2355,173,525,1266
2026-07-14 19:24:52:239,71,11996824,173556.0,91.41,5951,168,591,2016
2026-07-14 19:24:53:239,72,12172455,175631.0,90.32,1720,163,440,793
2026-07-14 19:24:54:239,73,12346124,173669.0,91.35,7371,164,620,2909
2026-07-14 19:24:55:239,74,12521531,175407.0,90.45,2839,167,519,1117
2026-07-14 19:24:56:239,75,12694917,173386.0,91.5,3725,175,590,2137
2026-07-14 19:24:57:239,76,12869910,174993.0,90.65,2817,163,505,1153
2026-07-14 19:24:58:239,77,13044382,174472.0,90.93,5995,179,510,1885
2026-07-14 19:24:59:239,78,13218823,174441.0,90.95,3725,164,506,1439
2026-07-14 19:25:00:239,79,13394118,175295.0,90.5,2275,164,531,1026
2026-07-14 19:25:01:239,80,13567682,173564.0,91.4,3179,178,589,2219
2026-07-14 19:25:02:239,81,13742669,174987.0,90.67,2719,167,456,1143
2026-07-14 19:25:03:239,82,13915919,173250.0,91.57,4143,171,568,2023
2026-07-14 19:25:04:239,83,14091002,175083.0,90.62,2773,164,539,1166
2026-07-14 19:25:05:240,84,14264478,173476.0,91.48,6415,165,591,2353
2026-07-14 19:25:06:240,85,14439606,175128.0,90.6,2921,164,453,969
