timestamp,elapsed_sec,blks_hit,blks_read,hit_delta,read_delta,buffer_hit_ratio_pct
1784061345,1,82515,1594,,,
1784061346,2,82871,1669,356,75,82.60
1784061347,3,89774,2695,6903,1026,87.06
1784061348,4,95699,3592,5925,897,86.85
1784061349,5,101515,4484,5816,892,86.70
1784061350,6,107218,5296,5703,812,87.54
1784061351,7,112929,6098,5711,802,87.69
1784061352,8,118715,6863,5786,765,88.32
1784061353,9,124505,7639,5790,776,88.18
1784061354,10,137512,9319,13007,1680,88.56
1784061355,11,154583,11469,17071,2150,88.81
1784061356,12,172316,13617,17733,2148,89.20
1784061357,13,189835,15634,17519,2017,89.68
1784061358,14,205920,17449,16085,1815,89.86
1784061359,15,222910,19307,16990,1858,90.14
1784061360,16,239996,21120,17086,1813,90.41
1784061361,17,256782,22891,16786,1771,90.46
1784061362,18,274730,24768,17948,1877,90.53
1784061363,19,292615,26684,17885,1916,90.32
1784061364,20,310540,28704,17925,2020,89.87
1784061365,21,328754,30607,18214,1903,90.54
1784061366,22,346878,32489,18124,1882,90.59
1784061367,23,365097,34521,18219,2032,89.97
1784061368,24,382907,36545,17810,2024,89.80
1784061369,25,401102,38572,18195,2027,89.98
1784061370,26,417484,40377,16382,1805,90.08
1784061371,27,434940,42336,17456,1959,89.91
1784061372,28,452779,44354,17839,2018,89.84
1784061373,29,470447,46390,17668,2036,89.67
1784061374,30,487840,48340,17393,1950,89.92
1784061375,31,505193,50329,17353,1989,89.72
1784061376,32,521838,52281,16645,1952,89.50
1784061377,33,529032,53140,7194,859,89.33
1784061378,34,531732,53423,2700,283,90.51
1784061379,35,534406,53700,2674,277,90.61
1784061380,36,548699,55361,14293,1661,89.59
1784061381,37,566249,57381,17550,2020,89.68
1784061382,38,583999,59438,17750,2057,89.61
1784061383,39,601485,61506,17486,2068,89.42
1784061384,40,618643,63549,17158,2043,89.36
1784061385,41,636342,65702,17699,2153,89.15
1784061386,42,654233,67799,17891,2097,89.51
1784061387,43,671130,69841,16897,2042,89.22
1784061388,44,688581,71998,17451,2157,89.00
1784061389,45,706455,74119,17874,2121,89.39
1784061390,46,723721,76263,17266,2144,88.95
1784061391,47,740573,78289,16852,2026,89.27
1784061392,48,758054,80421,17481,2132,89.13
1784061393,49,775516,82569,17462,2148,89.05
1784061394,50,795090,84971,19574,2402,89.07
1784061395,51,807566,86489,12476,1518,89.15
1784061396,52,819821,87943,12255,1454,89.39
1784061397,53,830231,89230,10410,1287,89.00
1784061398,54,837088,90050,6857,820,89.32
1784061399,55,842587,90743,5499,693,88.81
1784061400,56,848519,91468,5932,725,89.11
1784061401,57,848834,91468,315,0,100.00
1784061402,58,854691,92177,5857,709,89.20
1784061403,59,860742,92910,6051,733,89.20
1784061404,60,869466,93990,8724,1080,88.98
1784061405,61,875317,94684,5851,694,89.40
1784061406,62,880953,95376,5636,692,89.06
1784061407,63,887886,96174,6933,798,89.68
1784061408,64,893509,96857,5623,683,89.17
1784061409,65,895184,97024,1675,167,90.93
1784061410,66,900770,97670,5586,646,89.63
1784061411,67,902603,97856,1833,186,90.79
1784061412,68,904298,98031,1695,175,90.64
1784061413,69,906147,98224,1849,193,90.55
1784061414,70,907737,98387,1590,163,90.70
1784061415,71,913300,99085,5563,698,88.85
1784061416,72,920679,100042,7379,957,88.52
1784061417,73,926494,100726,5815,684,89.48
1784061418,74,932238,101444,5744,718,88.89
1784061419,75,937980,102154,5742,710,89.00
1784061420,76,943500,102773,5520,619,89.92
1784061421,77,949419,103480,5919,707,89.33
1784061422,78,955196,104183,5777,703,89.15
1784061423,79,961240,104884,6044,701,89.61
1784061424,80,965701,105388,4461,504,89.85
1784061425,81,971541,106102,5840,714,89.11
1784061426,82,980065,107145,8524,1043,89.10
1784061427,83,987009,107973,6944,828,89.35
1784061428,84,992664,108656,5655,683,89.22
1784061429,85,998351,109355,5687,699,89.05
1784061430,86,1004232,110080,5881,725,89.03
1784061431,87,1011554,110991,7322,911,88.93
1784061432,88,1017415,111716,5861,725,88.99
1784061433,89,1023229,112406,5814,690,89.39
1784061434,90,1029124,113082,5895,676,89.71
1784061435,91,1034764,113797,5640,715,88.75
1784061436,92,1040314,114476,5550,679,89.10
1784061437,93,1045860,115140,5546,664,89.31
1784061438,94,1051695,115785,5835,645,90.05
1784061439,95,1057465,116526,5770,741,88.62
1784061440,96,1063279,117291,5814,765,88.37
1784061441,97,1069052,117983,5773,692,89.30
1784061442,98,1074993,118689,5941,706,89.38
1784061443,99,1080698,119413,5705,724,88.74
1784061444,100,1084753,119904,4055,491,89.20
1784061445,101,1088221,120305,3468,401,89.64
1784061446,102,1092382,120857,4161,552,88.29
1784061447,103,1099330,121705,6948,848,89.12
1784061448,104,1105005,122442,5675,737,88.51
1784061449,105,1110793,123157,5788,715,89.01
1784061450,106,1116349,123860,5556,703,88.77
1784061451,107,1121953,124519,5604,659,89.48
1784061452,108,1127428,125163,5475,644,89.48
1784061453,109,1132990,125846,5562,683,89.06
1784061454,110,1138542,126557,5552,711,88.65
1784061455,111,1143949,127242,5407,685,88.76
1784061456,112,1149665,127964,5716,722,88.79
1784061457,113,1155293,128632,5628,668,89.39
1784061458,114,1160887,129377,5594,745,88.25
1784061459,115,1166863,130130,5976,753,88.81
1784061460,116,1171322,130675,4459,545,89.11
1784061462,118,1178331,131559,7009,884,88.80
1784061463,119,1183743,132266,5412,707,88.45
1784061464,120,1189143,132946,5400,680,88.82
1784061465,121,1194764,133629,5621,683,89.17
1784061466,122,1200137,134279,5373,650,89.21
1784061467,123,1205855,135036,5718,757,88.31
1784061468,124,1211561,135790,5706,754,88.33
1784061469,125,1217484,136522,5923,732,89.00
1784061470,126,1223229,137233,5745,711,88.99
1784061471,127,1229013,137969,5784,736,88.71
1784061472,128,1234641,138671,5628,702,88.91
1784061473,129,1240142,139352,5501,681,88.98
1784061474,130,1245534,140055,5392,703,88.47
1784061475,131,1251034,140747,5500,692,88.82
1784061476,132,1256650,141454,5616,707,88.82
1784061477,133,1258860,141709,2210,255,89.66
1784061478,134,1264237,142398,5377,689,88.64
1784061479,135,1269904,143117,5667,719,88.74
1784061480,136,1275472,143806,5568,689,88.99
1784061481,137,1280950,144503,5478,697,88.71
1784061482,138,1286441,145224,5491,721,88.39
1784061483,139,1291802,145918,5361,694,88.54
1784061484,140,1297407,146623,5605,705,88.83
1784061485,141,1302906,147383,5499,760,87.86
1784061486,142,1308514,148060,5608,677,89.23
1784061487,143,1314266,148733,5752,673,89.53
1784061488,144,1319894,149441,5628,708,88.83
1784061489,145,1325626,150179,5732,738,88.59
1784061490,146,1331186,150892,5560,713,88.63
1784061491,147,1336690,151621,5504,729,88.30
1784061492,148,1342133,152322,5443,701,88.59
1784061493,149,1347488,153032,5355,710,88.29
1784061494,150,1353165,153759,5677,727,88.65
1784061495,151,1358808,154465,5643,706,88.88
1784061496,152,1363378,155056,4570,591,88.55
1784061497,153,1368654,155775,5276,719,88.01
1784061498,154,1373901,156415,5247,640,89.13
1784061499,155,1379505,157121,5604,706,88.81
1784061500,156,1384717,157818,5212,697,88.20
1784061501,157,1390016,158505,5299,687,88.52
1784061502,158,1395140,159194,5124,689,88.15
1784061503,159,1400296,159858,5156,664,88.59
1784061504,160,1405716,160511,5420,653,89.25
1784061505,161,1411181,161192,5465,681,88.92
1784061506,162,1416530,161898,5349,706,88.34
1784061507,163,1422319,162655,5789,757,88.44
1784061508,164,1426893,163221,4574,566,88.99
1784061509,165,1429061,163488,2168,267,89.03
1784061510,166,1434600,164234,5539,746,88.13
1784061511,167,1440151,164996,5551,762,87.93
1784061512,168,1445663,165696,5512,700,88.73
1784061513,169,1451196,166427,5533,731,88.33
1784061514,170,1457079,167185,5883,758,88.59
1784061515,171,1462633,167890,5554,705,88.74
1784061516,172,1468196,168613,5563,723,88.50
1784061517,173,1473528,169284,5332,671,88.82
1784061518,174,1478926,170009,5398,725,88.16
1784061519,175,1484318,170732,5392,723,88.18
1784061520,176,1489856,171472,5538,740,88.21
1784061521,177,1495381,172200,5525,728,88.36
1784061522,178,1500808,172911,5427,711,88.42
1784061523,179,1506560,173620,5752,709,89.03
1784061524,180,1512301,174360,5741,740,88.58
1784061525,181,1517849,175095,5548,735,88.30
1784061526,182,1523359,175789,5510,694,88.81
1784061527,183,1528591,176461,5232,672,88.62
1784061528,184,1533850,177157,5259,696,88.31
1784061529,185,1539222,177857,5372,700,88.47
1784061530,186,1544724,178561,5502,704,88.66
1784061531,187,1550403,179299,5679,738,88.50
1784061532,188,1556051,180081,5648,782,87.84
1784061533,189,1561712,180866,5661,785,87.82
1784061534,190,1567443,181630,5731,764,88.24
1784061535,191,1572978,182361,5535,731,88.33
1784061536,192,1578499,183087,5521,726,88.38
1784061537,193,1583839,183795,5340,708,88.29
1784061538,194,1589321,184492,5482,697,88.72
1784061539,195,1594783,185193,5462,701,88.63
1784061540,196,1597959,185603,3176,410,88.57
1784061541,197,1601881,186101,3922,498,88.73
1784061542,198,1607566,186857,5685,756,88.26
1784061543,199,1612973,187586,5407,729,88.12
1784061544,200,1618380,188314,5407,728,88.13
1784061545,201,1623572,189025,5192,711,87.96
1784061546,202,1628980,189692,5408,667,89.02
1784061547,203,1634445,190373,5465,681,88.92
1784061548,204,1639869,191079,5424,706,88.48
1784061549,205,1645453,191806,5584,727,88.48
1784061550,206,1650942,192554,5489,748,88.01
1784061551,207,1656604,193344,5662,790,87.76
1784061552,208,1662161,194095,5557,751,88.09
1784061553,209,1667496,194811,5335,716,88.17
1784061554,210,1672810,195489,5314,678,88.68
1784061555,211,1678091,196211,5281,722,87.97
1784061556,212,1683486,196907,5395,696,88.57
1784061557,213,1689125,197681,5639,774,87.93
1784061558,214,1694670,198419,5545,738,88.25
1784061559,215,1700078,199147,5408,728,88.14
1784061560,216,1705701,199890,5623,743,88.33
1784061561,217,1711338,200632,5637,742,88.37
1784061562,218,1716898,201384,5560,752,88.09
1784061563,219,1722166,202084,5268,700,88.27
1784061564,220,1727489,202804,5323,720,88.09
1784061565,221,1732653,203504,5164,700,88.06
1784061566,222,1738041,204209,5388,705,88.43
1784061567,223,1743424,204931,5383,722,88.17
1784061568,224,1748834,205654,5410,723,88.21
1784061569,225,1754255,206366,5421,712,88.39
1784061570,226,1759972,207191,5717,825,87.39
1784061571,227,1765337,207944,5365,753,87.69
1784061572,228,1767200,208180,1863,236,88.76
1784061573,229,1772403,208889,5203,709,88.01
1784061575,231,1777689,209559,5286,670,88.75
1784061576,232,1783101,210247,5412,688,88.72
